,MedHouseVal
1954,1.216
13180,2.549
16157,3.692
136,3.689
17927,2.513
18241,3.277
3767,3.418
6463,2.567
19878,0.837
17673,1.911
14079,1.67
15310,3.133
8454,2.37
5276,5.00001
1226,0.866
9738,1.353
19858,0.602
8866,5.00001
8132,2.228
20463,2.644
16466,1.633
15603,2.229
16621,2.836
19059,2.518
17461,2.295
13263,1.453
9782,1.0
8113,1.949
15403,2.401
14290,2.409
16701,1.782
9177,3.112
15812,3.864
6375,5.00001
604,1.957
12672,1.16
15733,3.462
10791,4.713
6284,1.645
8362,1.982
4746,2.135
15366,1.899
5306,5.00001
402,3.754
4653,4.338
13660,1.231
18561,2.658
5812,2.188
5730,4.727
19970,0.495
4443,1.592
4120,2.579
474,1.699
702,3.011
17424,1.115
10373,2.948
14555,2.402
11623,2.019
2116,0.747
549,2.542
15586,1.482
19501,0.755
2047,1.272
10389,3.576
6362,1.429
17894,2.083
15898,1.813
13003,1.116
11082,2.309
8662,3.848
21,1.598
18185,2.736
8652,3.808
10034,1.118
18147,3.701
1682,1.62
17861,2.762
3954,3.384
4396,1.85
4427,1.333
2420,0.635
3836,2.436
10310,3.078
11196,2.871
15634,2.438
1310,1.261
13935,0.965
1269,1.254
20098,1.533
9790,3.625
4195,2.235
3340,0.833
12292,0.683
10996,1.836
11525,1.745
11022,2.314
6048,1.164
19612,1.456
16669,3.5
12809,0.658
17757,1.928
1130,0.967
11015,3.592
165,2.5
14631,3.021
2947,0.529
8749,3.878
8718,4.1
4174,2.417
20001,1.125
19410,1.741
14117,1.267
18023,2.682
1017,1.998
7310,1.478
16561,3.224
6712,5.00001
4580,4.0
7581,1.334
5554,3.033
18815,0.729
1243,0.592
14202,1.208
17814,3.294
7012,1.471
18424,2.445
6262,1.581
9010,5.00001
10868,2.405
19548,0.749
4413,1.692
4563,1.313
18641,2.07
18127,3.606
19996,1.069
1132,0.858
9511,1.221
132,3.193
11953,1.139
6888,1.875
15355,1.709
16608,1.582
18407,2.24
11443,2.431
1869,0.922
10960,1.772
11429,2.651
4779,1.511
3364,0.675
7438,1.648
17153,5.00001
11271,2.133
16919,3.0
17988,2.141
12500,2.132
14201,1.185
5590,2.242
15970,1.819
10592,2.955
825,1.569
7398,1.099
9902,1.362
19640,1.083
15896,2.063
7980,1.648
18541,3.267
2674,0.917
20436,5.00001
15047,2.964
15616,5.00001
16703,2.731
485,2.536
12824,1.355
16812,2.815
2553,0.702
10327,3.531
4553,3.5
9918,1.615
11520,5.00001
9680,1.625
6908,2.469
8752,3.395
8404,1.7
19388,1.164
6530,1.659
19122,1.933
17795,4.565
19403,1.795
6528,1.42
10434,3.708
18479,3.008
8984,2.75
312,0.893
6101,1.653
834,1.496
6768,4.445
6556,4.833
19510,0.818
111,2.185
5620,1.821
20536,1.308
4389,1.705
16069,3.085
6469,2.625
2256,0.727
19448,1.145
14538,1.853
2778,0.3
2025,0.618
14033,1.594
1381,2.126
3650,1.851
15188,2.222
7959,1.677
12794,0.67
815,1.87
7700,1.974
11061,1.86
14844,1.127
16468,0.878
16776,2.561
13900,0.513
10191,1.947
9752,2.918
18196,2.526
13621,0.708
16103,2.723
11554,2.4
18550,2.435
4229,5.00001
15638,3.8
13970,0.924
17887,2.641
2703,0.611
18048,3.678
17335,1.201
8653,4.3
10554,2.206
17117,1.573
8775,3.089
3128,0.819
13896,0.574
16690,1.654
15622,3.5
18814,0.775
17841,2.458
13890,1.375
19721,0.62
14518,1.512
107,2.594
8541,2.368
1581,4.94
12268,1.707
18678,3.079
4520,1.354
4008,4.099
14690,1.741
248,1.023
4009,5.00001
11307,1.661
16340,1.427
1963,1.412
12956,1.154
2760,0.677
18609,1.545
3221,0.581
13098,1.306
1453,1.848
16581,1.476
12616,2.168
4697,4.743
7348,1.766
1009,1.869
9666,0.479
19417,1.875
10934,1.11
1161,0.621
16819,2.512
7693,1.911
3727,2.675
20102,1.125
2112,0.528
11992,1.375
17542,1.944
13249,1.469
3284,0.89
18592,2.4
4187,2.445
15305,1.738
2744,0.644
15007,1.542
19851,0.535
16015,5.00001
16282,0.591
4827,2.278
10409,2.608
4371,3.605
17397,0.902
1858,0.695
17309,3.35
5192,1.048
430,2.356
18290,5.00001
15750,5.00001
3427,1.48
3144,0.832
6793,2.188
4829,1.75
1289,1.468
9883,1.9
4517,1.438
3806,1.956
14982,1.433
3524,3.796
3683,2.073
14950,1.417
3228,0.534
13319,1.083
6032,1.342
15512,2.224
19066,2.717
13109,1.387
6177,2.171
6164,1.89
17544,3.259
18533,1.953
20381,3.218
14655,1.696
13218,2.254
12699,0.55
14351,2.621
17349,1.447
14229,1.375
2751,0.64
764,1.497
11331,1.867
89,5.00001
10505,5.00001
20084,0.998
10634,2.832
6203,2.044
103,3.5
19106,2.023
18519,3.623
6006,1.273
19495,1.514
2053,0.493
6513,1.621
13201,0.953
10883,2.663
9174,2.281
6141,1.625
11034,3.185
6189,1.804
11167,1.914
11987,1.455
8739,3.626
17050,5.00001
8829,3.833
11184,2.132
3480,4.746
15493,2.478
768,1.906
9787,0.875
8553,2.705
9453,0.579
9853,1.5
10306,2.682
6918,4.538
7563,1.129
11350,1.743
2213,3.459
17813,2.766
2814,0.57
14217,1.378
50,1.719
11913,1.165
6145,1.605
19911,1.09
1905,1.097
20352,0.525
6798,2.204
16647,2.589
18969,1.204
19532,0.825
11770,1.863
14062,1.634
18440,2.344
807,1.987
15681,5.00001
5753,4.984
1944,2.028
249,1.319
11764,1.987
18026,2.432
16201,0.52
809,2.085
2199,1.225
4203,2.14
11250,1.965
3193,0.526
7503,0.933
12522,0.958
5528,3.636
5082,0.952
15778,3.75
3924,2.351
18954,1.059
16476,0.829
2375,0.581
16220,0.939
20497,2.441
9039,1.5
5438,5.00001
16453,0.982
5778,1.786
18229,1.972
7194,1.576
4768,1.258
11758,2.296
3431,1.396
16418,1.04
13901,0.696
1864,1.167
5371,2.542
2366,0.995
8062,4.903
1971,1.317
13242,3.905
14698,1.777
13886,0.75
4310,2.125
10324,4.17
11016,2.656
2417,0.567
19868,0.937
1156,0.918
15350,1.338
3897,2.09
548,2.345
4254,3.722
11853,0.559
19449,1.104
20549,1.222
190,1.161
1285,0.964
5455,2.972
5882,2.47
4625,4.045
18997,1.517
4811,1.884
6784,3.814
19492,1.19
8455,2.697
16497,1.109
7039,1.708
16532,1.75
16885,5.00001
4076,4.908
18804,0.995
19246,1.354
15455,1.606
7597,0.983
14753,1.149
13786,0.983
19539,0.955
11593,2.471
3196,0.62
1423,0.75
7611,1.025
2389,1.118
10387,3.161
830,2.17
20302,3.058
19300,2.603
8965,3.391
5752,5.00001
9714,2.023
15021,1.663
8351,1.835
6652,1.75
4617,2.823
10948,1.444
5573,2.513
16211,1.184
9206,0.944
3161,0.68
13466,1.052
18587,1.901
8194,2.348
1370,1.961
16033,2.25
1980,1.707
10936,1.517
17366,1.818
14196,1.03
2446,0.53
6687,2.604
8956,3.041
9433,2.531
17529,1.875
3728,2.822
1180,0.539
6500,1.313
19314,1.722
19028,1.757
4891,1.008
14845,1.0
14349,3.0
20630,1.12
8591,3.292
17759,1.629
4347,5.00001
7613,1.098
10227,1.489
6955,1.869
4564,1.859
6171,1.852
16921,2.9
4223,2.306
6060,2.821
808,2.212
9470,1.162
3572,4.835
3299,0.588
15109,1.603
3634,1.765
10073,1.173
14417,2.125
11235,1.774
10968,3.203
20594,0.847
774,1.741
3645,1.83
12221,1.347
18633,3.9
7188,1.14
427,2.729
8848,5.00001
19157,1.775
11970,1.195
6380,2.657
14980,1.291
12408,0.675
1789,1.216
7157,1.563
10092,2.328
7694,1.913
4798,1.254
6680,2.375
7284,1.089
3617,1.593
19177,2.027
13247,2.029
10219,1.733
9411,2.584
19738,0.922
13644,0.65
1615,3.142
19242,1.92
18149,3.424
19184,2.167
8042,2.11
9285,2.098
10420,4.029
10561,2.428
4875,3.5
6820,2.356
14642,1.922
35,0.972
9051,1.04
14142,1.177
13102,1.444
16225,0.916
19509,0.883
19168,1.406
11578,2.212
5164,1.023
8209,1.159
18579,1.9
8545,2.307
18068,5.00001
3154,0.998
13333,1.599
7798,1.683
784,1.976
20449,1.821
325,0.834
13374,3.15
7267,1.75
16286,0.731
309,1.0
19972,1.375
1964,1.087
4500,1.364
2229,1.253
16213,0.881
956,2.854
18299,4.612
4748,1.958
20295,1.89
20588,0.613
3860,3.797
7171,1.403
18410,2.097
15120,1.5
1548,2.698
117,2.341
15684,5.00001
14467,5.00001
939,1.904
8162,2.237
13737,2.247
1790,0.691
2474,0.609
16230,0.908
12954,1.212
1004,1.884
14678,1.665
11896,0.807
1724,0.698
5295,5.00001
12226,1.438
7717,2.65
9252,0.738
2785,1.66
8990,5.00001
10757,5.00001
13743,1.358
4769,1.694
13446,0.953
19551,0.813
3528,3.292
16692,1.62
9628,0.875
83,1.375
2726,0.561
15934,2.713
4184,2.058
14773,1.426
8851,5.00001
8166,2.26
18125,4.123
17302,2.51
268,1.644
2507,0.719
8058,1.503
15822,2.75
13953,1.239
18660,2.612
16760,2.925
16850,3.081
16089,4.0
19433,1.291
1227,0.774
14054,1.5
15353,0.971
11543,2.219
15277,3.571
17750,1.601
9091,1.401
7756,1.975
10167,4.596
14977,1.214
11571,1.919
17440,1.424
1961,1.587
3011,1.139
18830,0.544
4287,1.667
3981,2.139
7748,1.905
11416,3.905
7701,2.519
16011,5.00001
14935,1.704
5123,1.403
16280,0.603
17550,1.837
11326,1.761
14030,1.714
1692,2.377
13423,1.614
446,1.826
766,1.526
18269,5.00001
14506,1.766
17576,2.464
4316,2.1
15668,5.00001
82,1.125
5450,3.109
564,2.866
8878,5.00001
18078,5.00001
9257,0.525
6789,2.24
10054,1.55
6926,1.581
17260,2.601
15723,4.923
2612,0.755
15028,1.553
11965,1.628
20539,1.641
2594,1.395
16823,2.274
11487,1.885
11379,2.65
5286,3.875
7017,1.695
11947,1.16
16166,3.328
11482,2.509
7823,1.916
18988,0.786
3828,1.922
12034,1.054
5935,4.514
14495,2.135
4867,1.8
19637,1.359
8060,1.582
12488,0.938
14638,2.351
15302,1.98
6378,4.104
10946,1.635
16076,3.143
11000,5.00001
5024,1.152
15657,2.75
1286,1.27
976,2.313
20431,2.827
18100,3.938
9855,4.5
9557,0.691
1119,1.057
18254,3.59
8730,2.707
5739,3.804
7304,1.575
14713,2.434
13301,1.067
3147,1.629
10368,2.508
17781,1.848
3574,4.185
7803,1.746
195,1.15
19348,2.446
9418,5.00001
11915,1.115
8854,5.00001
4386,2.033
10313,2.33
13907,0.84
8415,1.475
11410,1.588
11906,1.179
15570,2.109
6442,2.239
746,1.535
14641,2.556
18163,3.447
17578,2.93
388,2.242
15459,2.449
1851,0.858
9537,0.859
12252,0.944
12887,1.331
7331,1.654
12152,2.289
174,1.27
8804,5.00001
8114,1.906
4220,5.00001
13055,0.961
17402,1.064
4199,1.542
13076,0.896
19205,3.5
8940,4.182
7577,1.381
12006,2.208
19259,1.709
8490,1.594
547,2.208
6130,1.472
19470,1.074
4984,1.116
20247,2.143
1281,1.051
9858,2.788
3396,1.896
1164,0.583
12315,1.031
8098,1.478
20351,2.182
8277,2.229
18049,3.407
2036,0.931
18909,1.506
16606,1.681
10473,2.959
8825,2.438
15429,1.113
1259,1.838
16483,1.139
2883,0.491
18529,2.554
13986,0.914
11793,1.394
19843,0.558
17183,3.718
3295,0.778
9857,5.00001
1263,1.628
5807,1.75
9774,2.063
265,1.6
20041,0.426
6747,2.707
17316,2.279
14776,1.31
20154,4.276
5054,1.878
18054,4.964
12439,0.667
13830,1.422
16010,4.169
464,2.102
1231,0.848
638,2.109
3151,1.208
1266,2.135
16301,2.258
8409,1.625
18399,2.339
3801,5.00001
19493,1.102
4496,1.55
5972,2.757
14537,2.189
13004,1.287
14650,1.969
20090,1.37
12273,1.188
1467,2.604
3478,3.017
5910,1.67
12078,1.11
10100,1.754
19819,0.417
5354,5.00001
20029,0.677
4778,2.511
13028,1.121
12470,1.816
9270,2.556
281,2.858
5692,2.921
18247,3.525
13788,0.35
1223,0.926
5600,1.846
2214,2.139
17363,1.315
2076,0.556
5457,2.635
18020,4.054
5562,1.596
16019,5.00001
17521,2.995
14508,2.67
3441,1.543
1520,2.649
1976,1.0
2132,0.55
5034,1.491
1268,1.311
11338,1.904
19634,1.575
12259,0.777
3985,2.484
9583,0.832
17966,2.889
16218,0.946
39,1.76
8955,3.145
260,1.584
9665,0.526
19866,1.505
6023,0.933
11546,2.358
3389,2.583
949,2.213
17066,2.5
19504,1.06
9659,0.44
1225,1.125
4402,2.192
18322,5.00001
6093,1.838
1481,1.657
19528,0.955
13792,1.309
4384,2.25
10927,1.606
7673,1.651
8925,3.815
1351,0.871
3547,2.715
17081,3.123
10631,2.913
15106,1.433
14981,1.695
16416,0.557
3477,3.44
3712,1.813
16584,1.417
17708,2.314
5303,5.00001
16604,1.952
10853,3.166
13100,2.376
4498,1.292
18108,3.727
5161,0.993
20101,1.341
18508,2.631
367,2.489
8552,2.55
12373,0.991
100,2.578
18259,3.734
909,2.563
2984,0.467
7589,1.125
16859,2.125
4831,1.703
7820,1.931
9864,2.213
5195,0.888
15709,4.6
19578,1.436
6534,1.568
11563,1.5
20204,1.875
5628,1.125
5189,0.949
3514,2.399
6886,1.788
4596,1.589
4722,2.75
2889,0.701
7117,2.167
19650,1.336
6209,1.886
15834,3.689
18063,5.00001
14587,1.841
12329,0.666
18942,3.052
6950,1.649
16128,4.433
11464,2.625
5016,1.215
499,1.508
3085,1.014
1472,1.71
16942,3.569
10166,5.00001
1534,3.106
19825,0.935
11171,2.181
19406,1.744
7938,2.349
19467,1.637
12581,0.726
518,3.986
5289,5.00001
15309,1.979
12246,0.876
12891,1.079
11354,1.6
5564,1.564
16673,3.362
16262,0.553
16327,1.917
2363,1.265
20021,0.721
3696,1.596
5157,0.948
11412,2.846
13529,1.065
19090,1.859
4390,1.875
1744,0.977
13059,1.116
13281,1.373
7932,1.684
6118,1.385
17954,3.024
10777,2.179
2118,0.869
13415,1.431
1752,1.333
9094,2.184
4782,1.14
13462,1.129
7616,2.035
10303,2.526
6848,2.457
6658,1.714
6174,2.06
7527,1.038
19380,0.854
5443,3.213
6855,2.043
414,2.709
11078,1.941
12132,1.309
2653,1.114
7538,1.102
18038,5.00001
1428,1.399
4123,2.581
10982,2.964
11315,1.622
5817,2.605
6012,1.135
9521,0.844
13635,0.753
18917,1.685
5026,1.225
12650,0.604
13401,1.19
6353,1.375
1901,1.078
11370,2.188
7814,1.96
5067,0.945
4019,3.117
8837,4.314
13732,1.176
5567,1.797
7401,0.934
15925,2.7
2300,0.855
9127,1.163
14956,1.708
11621,3.207
14452,3.76
14046,1.717
12832,1.122
7574,1.107
5586,2.683
8283,4.345
10589,0.55
9578,0.83
18556,2.638
16098,2.832
12952,1.135
18387,3.559
2720,0.792
13440,1.277
7715,3.238
288,1.406
989,1.393
5442,3.347
6550,1.581
9463,1.65
12660,0.975
634,1.91
2276,1.247
16676,2.459
2370,0.729
9370,5.00001
1359,1.398
19490,1.06
14958,2.662
9275,2.286
9337,2.752
8711,3.344
7909,2.081
311,0.857
19690,0.988
13067,1.65
5516,3.572
4338,2.271
20106,1.448
19613,1.619
18182,3.25
12182,1.1
6312,1.839
10514,2.782
11206,1.793
3014,1.684
2141,0.743
8714,3.493
10119,1.982
14044,1.455
4835,1.281
17052,4.403
3663,2.292
12778,0.585
8632,5.00001
6030,1.462
9606,0.75
15740,1.125
8765,4.885
1474,1.609
10294,2.061
9055,1.088
4293,2.304
8089,1.622
1222,1.016
11259,1.806
18498,3.746
9638,0.972
19255,1.469
13731,1.37
6438,2.26
7065,1.644
3117,1.425
3016,1.283
12485,1.375
8354,1.698
13081,1.135
12550,1.75
6997,1.778
4694,4.864
15715,5.00001
6779,3.093
14521,1.621
7587,0.968
15654,4.5
3807,2.021
12350,0.948
18766,1.385
15186,2.786
16172,3.189
391,2.561
3890,1.968
19676,1.038
4609,3.167
2499,0.552
16175,2.25
5215,0.913
3460,1.825
15410,1.514
9817,2.365
4624,5.00001
11813,1.963
7730,2.015
8672,4.167
14704,2.242
18469,3.445
14647,1.438
18330,5.00001
399,2.614
6133,1.458
17694,1.764
19588,1.786
4637,1.875
18825,0.586
12324,0.884
1264,1.729
20584,0.698
15694,5.00001
20271,4.233
7378,1.118
17299,3.143
5665,2.317
13618,0.878
13937,1.176
3350,1.183
509,5.00001
19669,1.384
18848,0.531
13283,1.234
16197,0.66
12784,1.222
13046,0.55
15966,2.51
15816,2.25
12546,1.798
14963,1.891
3517,2.169
15127,1.583
3306,0.582
3097,0.421
20371,3.138
17923,2.871
7881,1.563
20312,1.75
19904,0.892
11341,1.416
5227,0.854
12037,1.246
15218,2.383
413,2.92
4530,1.15
1368,1.393
20304,1.86
14867,0.575
3288,1.115
13178,2.067
9185,3.209
851,2.147
14524,1.382
18159,4.119
11254,1.625
20160,2.25
19498,1.494
8142,2.231
20285,1.856
7562,1.056
12961,1.319
11142,1.8
4243,3.429
10455,2.488
9380,5.00001
15222,2.962
14708,2.22
4319,5.00001
398,2.706
3919,2.403
1466,1.267
10043,1.538
1021,2.45
16966,3.541
15195,5.00001
17633,2.551
5622,1.631
16973,3.16
18712,0.582
14824,1.188
6759,2.826
13222,1.644
1305,1.453
8076,3.471
4556,3.5
14247,1.241
659,1.915
10908,1.653
18470,2.881
16381,0.875
14865,1.427
7539,1.104
3654,1.755
14825,1.17
9906,1.945
19913,1.019
4448,1.917
17637,2.32
19022,1.268
19671,1.5
708,2.181
7644,1.911
1831,2.39
16503,0.909
20460,2.581
533,2.153
3047,0.586
217,1.388
9636,1.177
6489,1.814
18689,1.908
10763,5.00001
9361,4.705
5579,2.402
19817,0.656
18723,1.516
9188,0.14999
3056,0.718
10811,1.887
2578,0.981
12016,1.391
5090,1.026
9340,3.02
14035,1.781
1896,1.019
12943,2.135
16954,3.766
15229,4.045
6412,4.085
4965,1.125
13181,1.878
18059,5.00001
18354,5.00001
14265,0.934
2595,1.36
13652,1.167
3525,2.225
8290,5.0
8229,1.313
13182,1.372
2245,0.722
19203,1.375
9296,2.932
7966,1.375
9283,2.856
14411,2.667
20556,1.525
11856,0.825
17122,1.734
2090,0.513
6448,4.302
10605,2.966
9712,1.897
6799,2.266
15340,1.516
2836,0.939
11141,1.734
15821,2.625
2960,0.85
4672,2.292
17818,1.5
19942,1.328
8116,2.102
7080,2.037
3857,3.531
18495,1.703
7143,1.893
16194,0.974
5411,4.0
18389,3.942
8188,5.00001
15844,3.243
19296,2.159
13351,1.951
5250,5.00001
9539,0.727
19914,0.828
11718,1.969
1169,0.58
9472,0.966
6292,1.921
11120,1.585
17339,1.94
12537,1.372
4670,2.5
15483,1.589
1865,0.711
13920,0.425
11339,1.741
1134,0.705
13445,1.135
11598,3.624
9407,4.024
7444,1.621
19272,1.702
15990,3.61
6573,1.779
16668,2.625
4410,2.1
15954,2.706
3643,1.682
12677,1.374
5370,2.077
9943,1.067
5512,2.655
19839,0.43
19889,0.802
728,1.875
18033,3.638
18123,2.422
15409,1.625
13261,1.557
18210,3.75
2521,0.14999
180,1.693
10305,3.019
12720,2.078
3194,0.435
20540,1.943
15989,3.38
1883,1.185
8899,3.3
16075,3.231
17063,2.417
6040,1.181
20546,1.231
12698,0.957
6952,1.533
201,1.288
3600,3.19
4601,2.25
20499,2.367
10335,4.137
5551,4.0
15175,3.282
5937,2.128
8109,1.375
5860,2.313
5320,5.00001
14267,0.863
278,1.728
12526,1.143
13992,0.885
1616,4.541
4947,1.188
12814,1.345
8721,3.536
3819,2.554
15313,1.875
19987,0.645
1850,1.094
1096,0.875
6998,1.785
6600,2.188
12659,0.968
15244,3.935
2926,0.57
6058,2.129
10682,5.00001
10991,1.406
1995,0.477
14026,1.798
15292,2.598
7739,2.424
16330,1.621
4749,2.594
13913,0.669
3747,3.309
9228,0.922
16179,0.525
4862,1.75
10148,4.118
10864,1.852
2181,1.198
16066,3.147
14603,1.778
14187,1.257
12452,0.655
10125,3.505
13918,0.945
10731,5.00001
14270,0.885
16456,1.08
11332,2.373
4736,3.51
7755,1.839
1104,1.196
11782,1.365
10517,4.87
13508,0.724
20414,1.738
9101,1.327
16849,3.247
17023,4.192
12562,1.08
2645,0.751
12965,1.249
3139,0.879
6591,5.00001
2323,1.388
10521,2.743
5018,1.516
6709,1.875
13480,0.861
803,3.5
13170,1.708
1556,4.034
4791,1.257
10062,1.792
4026,3.159
8164,2.271
8559,3.58
4516,1.228
4539,1.46
4877,1.583
4131,1.936
15998,3.817
640,1.574
12456,0.865
5060,3.01
10687,1.823
16867,2.651
1605,0.994
12113,1.326
8348,1.92
646,2.435
13563,0.974
20214,2.319
20347,2.279
13143,0.925
934,2.185
6242,1.607
15274,3.671
623,1.567
7437,1.681
15112,1.532
9278,2.016
1028,0.991
6559,2.955
20007,0.955
17193,4.5
118,3.276
12127,1.246
16275,0.483
3198,1.48
20512,0.696
9669,1.148
5304,5.00001
20227,1.927
9946,1.951
7379,1.151
18716,1.031
13189,1.343
4466,1.696
13789,1.402
6828,2.01
1825,0.225
11796,1.264
2825,1.306
6080,2.391
18480,3.931
18035,2.812
18082,5.00001
12516,0.856
3669,1.616
8110,1.852
9660,0.575
15764,3.375
8182,2.408
19149,1.042
17432,1.316
6181,1.994
5827,3.324
6583,4.508
1015,2.642
5397,4.273
6646,2.0
18578,1.843
2212,0.679
839,2.344
3752,2.385
4982,1.096
545,3.72
7087,1.899
7259,1.493
12150,0.835
11640,3.439
11883,1.55
19429,1.969
10047,1.568
17603,2.741
2193,1.054
11073,2.194
7882,2.184
3458,1.601
18374,2.714
1219,1.331
5898,2.05
14930,2.736
10525,1.833
19126,2.85
5019,0.987
15417,1.775
14774,1.53
2231,1.119
3038,0.828
7421,1.67
13498,0.666
171,1.388
20064,0.962
6320,2.899
10401,3.782
15565,1.675
8528,2.445
17088,3.228
17850,1.869
14779,0.883
11014,2.878
20537,1.375
1641,1.668
239,1.154
3263,1.063
1061,1.266
7631,1.629
4307,2.406
14375,3.458
9584,0.853
11861,0.894
14302,1.563
18280,5.00001
16984,2.748
11500,1.825
6497,1.642
15965,2.641
8506,1.953
5956,1.945
1070,0.745
9844,3.01
16924,2.73
5053,2.667
17446,1.344
3069,0.521
12235,0.945
15953,2.6
14514,1.761
3578,2.753
8997,3.149
13517,1.038
11962,0.878
18046,5.00001
9446,1.042
489,4.896
4695,2.875
19252,1.91
2560,0.726
19174,3.431
11680,1.951
1508,2.347
15262,2.209
2065,0.684
4088,4.259
16648,2.259
13759,2.171
4544,1.448
19329,2.492
13976,1.339
14374,3.836
19608,1.252
9218,0.523
2215,2.292
18977,1.379
15365,3.144
8223,2.188
19144,1.604
14012,2.49
10768,2.954
4292,1.875
17595,2.352
2728,0.596
16640,2.536
15206,2.092
1513,2.328
17968,3.396
10266,2.269
11626,2.63
9693,1.561
4979,1.286
13799,0.833
1039,1.219
1803,1.868
14402,3.286
11075,2.481
790,1.72
6210,1.72
2430,0.552
3473,3.194
12193,1.092
3506,2.096
2454,0.957
15242,4.399
4645,1.875
13739,1.528
10655,3.5
10108,1.413
9744,1.528
16631,1.896
7495,0.9
18286,5.00001
6342,1.058
17889,1.375
5229,0.883
11380,2.392
297,1.079
3024,0.458
15395,2.981
13770,1.916
18782,1.016
8297,3.981
15907,2.713
19742,0.875
4456,1.488
64,0.735
1667,1.985
14363,2.402
10930,1.667
14306,0.875
9566,0.661
871,2.735
17472,3.482
6545,1.575
2084,0.571
12128,1.272
14720,1.772
3515,1.957
13116,1.757
15937,2.194
15951,2.685
9830,2.792
19611,0.927
16191,0.923
12754,1.141
4163,1.438
9555,1.076
1517,2.521
5830,3.496
4462,2.309
20542,2.362
17690,2.327
12839,0.913
18453,2.171
10876,1.775
18296,5.00001
20162,2.313
6771,3.648
15910,2.639
4623,4.5
19327,1.465
13179,2.924
14264,0.98
1755,2.108
14209,1.569
18009,2.653
12635,0.762
9366,5.00001
15692,5.00001
11695,2.406
20068,0.867
13982,0.533
16872,4.051
1352,0.953
8032,3.147
48,1.875
2017,0.485
19787,0.942
18792,0.934
5534,4.22
8502,2.147
16073,3.238
11552,1.844
11283,2.145
16501,1.694
1539,3.127
17452,1.527
17749,1.65
9948,2.286
12317,1.557
3816,2.02
1214,1.33
7005,1.592
5175,0.888
6999,1.54
492,3.368
18400,2.346
6826,2.383
4233,5.00001
16868,2.731
5206,1.226
17061,2.656
11065,1.903
17082,2.782
6090,1.733
13501,0.845
17631,3.088
9142,1.508
20625,0.72
14064,1.067
2477,0.55
17404,1.227
4936,1.069
3873,2.241
17365,1.361
724,1.671
17457,3.074
7723,2.83
4900,0.993
12726,1.701
2829,1.322
14685,1.774
9843,2.603
15696,4.25
15859,2.909
1984,1.414
15090,1.125
18637,3.716
1629,4.345
4794,1.569
17200,4.384
1993,0.592
7750,1.984
19228,1.903
1977,0.98
591,2.418
1965,1.069
8784,3.838
3489,1.52
13404,0.935
550,3.518
18435,2.574
20343,2.575
2715,0.875
5517,3.626
15064,1.337
19258,1.5
1463,1.907
11941,1.135
14535,1.667
11930,1.279
13317,0.981
7659,1.683
13765,0.869
12884,0.929
6595,1.421
7711,2.821
19006,1.375
17959,3.139
1125,0.808
4222,2.382
4002,4.19
4674,5.00001
7112,2.029
763,1.666
3768,3.369
443,2.0
15297,5.00001
1622,3.14
16039,2.379
6395,5.00001
15610,2.599
10175,1.617
16229,0.874
12404,1.247
4894,0.906
12048,2.398
9390,3.272
5149,0.917
14321,0.875
19607,1.875
8508,2.423
11124,1.567
16376,1.113
19658,1.271
11685,2.696
5645,2.031
13859,1.653
122,3.736
7351,1.75
15014,1.522
14004,0.785
3292,1.625
621,1.833
11873,0.889
15239,3.96
20218,2.291
19893,0.57
16205,0.638
4218,4.956
9997,1.702
18645,2.583
1844,3.585
7477,1.21
15359,1.434
6296,1.993
10794,5.00001
11420,3.167
6540,1.651
2640,0.952
437,1.5
9346,3.163
4418,1.898
13705,0.772
5165,0.932
12372,2.592
11527,0.875
13118,2.193
19707,1.152
18191,3.609
9213,0.917
15656,5.00001
5373,3.091
13740,1.524
14093,1.144
19226,3.813
18675,3.211
15464,2.145
14346,2.583
1414,2.479
17401,0.675
13525,0.883
4240,4.357
16375,0.941
2246,1.052
8681,2.656
19850,0.535
4239,4.344
4650,2.915
10165,3.13
10584,3.024
17592,3.276
2599,0.5
13078,1.186
15863,2.983
7695,2.616
14319,0.9
3849,2.514
15325,2.245
2082,0.692
20457,2.082
3244,0.688
3387,2.933
14618,1.463
15413,1.985
12434,0.689
16575,1.32
20570,1.396
7173,1.192
16364,1.319
10287,2.594
3942,2.275
2722,0.631
1623,3.899
654,2.027
16087,3.5
1206,0.594
7457,1.71
4385,1.667
8108,1.604
7706,2.416
10438,3.1
14276,0.802
7998,2.162
8560,3.375
15076,2.01
8085,2.069
13279,1.158
18532,1.667
4614,3.0
6123,1.344
3733,2.246
907,2.686
8416,1.607
13661,1.237
5644,1.924
9631,0.962
13136,0.959
8387,2.188
5947,2.834
11871,0.878
20366,2.948
6361,1.445
4304,2.056
12379,0.83
14109,1.021
16706,2.708
1101,1.413
13536,1.222
4038,5.00001
11774,0.879
15578,1.672
15571,2.226
2272,0.719
10666,5.00001
16586,1.706
18250,3.424
9569,1.463
17460,0.375
11603,2.404
10203,1.625
10865,2.45
17430,1.34
11208,1.708
16994,3.278
17203,3.404
5721,4.22
12766,0.886
8548,2.333
11654,2.086
3004,0.809
14370,5.00001
5076,1.198
4887,1.148
12071,1.771
8900,5.00001
12506,1.259
12095,1.232
512,5.00001
12539,1.511
20421,3.539
4231,3.919
5115,1.363
410,3.468
14369,4.414
16240,0.906
16981,3.394
7543,1.023
11364,2.114
3627,1.84
3573,4.772
15232,5.00001
14911,1.297
11489,3.027
