,MedHouseVal
4995,0.965
9781,1.632
12227,0.978
11776,1.019
19023,1.295
20437,3.208
13092,1.38
7770,1.622
2532,0.53
17661,2.674
12597,0.964
1100,0.953
15043,1.591
14013,2.74
17083,3.208
19831,0.847
13883,1.088
4722,2.75
6112,1.361
4238,3.935
7978,1.623
6435,2.116
13366,1.833
15221,1.923
7032,1.921
13544,0.908
11269,1.435
12346,1.452
1472,1.71
13469,0.955
12690,3.87
14398,2.313
19839,0.43
849,2.436
11746,2.766
14880,1.295
18570,2.383
12643,0.654
10995,2.23
2210,0.888
17407,1.155
3202,0.974
14770,1.314
14741,1.477
19588,1.786
10244,2.852
1284,0.991
8606,2.9
3593,2.676
14332,1.625
11920,0.981
20503,3.3
12184,1.687
3271,1.023
4717,4.5
1004,1.884
16501,1.694
14156,1.766
20307,1.461
8457,2.354
6034,1.35
16937,4.15
6212,2.683
16480,2.442
13593,0.695
3542,5.00001
10631,2.913
253,0.888
15760,2.5
20547,1.079
9340,3.02
2142,0.813
6092,1.806
6403,2.736
7632,1.83
1728,0.675
9274,2.153
1671,1.557
13885,0.675
12381,1.136
14346,2.583
9695,1.276
1971,1.317
18034,3.359
12971,1.306
11082,2.309
7807,1.666
694,1.704
5729,3.667
17971,2.632
19777,0.542
13151,1.936
17654,2.645
15691,5.00001
20201,2.341
16290,0.804
10425,3.108
14088,2.23
3094,0.697
16337,1.482
7364,1.743
2114,0.445
15776,5.00001
2273,1.538
12619,2.179
3244,0.688
19909,0.77
6182,1.811
5041,1.388
4817,1.237
11840,0.709
3563,2.484
12481,1.625
11585,2.166
12264,1.308
6176,1.858
9954,2.012
18069,5.00001
6312,1.839
9988,1.857
18063,5.00001
13265,1.06
656,1.668
6684,3.975
10687,1.823
18426,1.943
13176,2.896
17080,2.869
10907,1.714
3231,0.974
18240,3.167
2484,0.7
7205,1.367
5967,1.446
17744,2.779
952,2.711
9361,4.705
11024,2.181
5664,2.272
12301,0.731
7028,1.666
16823,2.274
3409,2.171
4775,1.381
9910,1.629
15051,1.432
17872,1.58
19143,1.635
11963,0.92
1461,1.841
9024,5.00001
11047,2.342
7953,1.818
19353,2.28
16094,2.956
18933,3.288
10980,2.491
5152,0.951
1146,0.625
1937,1.633
13186,1.402
19274,3.453
18081,5.00001
14322,0.863
5914,1.542
456,3.846
12274,1.163
5397,4.273
14370,5.00001
3858,5.00001
96,1.838
3130,1.417
8015,2.252
6780,3.649
6618,2.306
2627,1.005
3773,3.597
2239,1.193
3663,2.292
13874,1.297
14856,1.728
5138,0.901
15059,1.098
2389,1.118
11945,1.293
18760,1.283
19895,0.414
3082,0.675
11481,2.378
11994,1.531
18789,0.985
5591,3.041
17688,1.604
1663,3.126
2901,0.6
4099,1.979
4268,2.5
18707,0.782
14946,1.583
19364,1.575
8127,1.75
6883,1.716
15808,4.054
10624,2.787
12125,1.132
2397,1.792
8899,3.3
4184,2.058
17580,2.298
2576,0.83
2373,0.723
16561,3.224
6633,2.307
16946,5.00001
18686,2.798
15554,1.167
17113,5.00001
9473,1.044
18500,2.625
20426,5.00001
5640,2.734
9001,1.794
9287,3.508
2515,0.656
4262,1.875
15159,1.658
13162,1.454
415,3.711
13394,1.525
5013,1.813
13326,1.04
5778,1.786
7188,1.14
11808,1.905
3695,1.772
710,2.75
18502,3.409
4503,1.219
20127,3.381
9441,0.702
17549,1.741
11187,2.109
1495,2.68
18470,2.881
17099,3.435
6249,1.598
9433,2.531
12799,0.814
4091,3.559
16731,1.586
2888,0.554
4928,0.986
15045,2.75
1523,3.068
14944,1.737
11430,2.815
7249,1.768
5206,1.226
1241,0.658
1406,1.694
3319,0.885
18330,5.00001
15815,4.9
916,2.583
527,2.102
14850,1.123
12538,1.035
11036,2.747
15419,1.358
20297,4.5
2819,0.694
12642,0.639
20126,3.75
14764,1.208
19627,0.821
6264,1.819
12167,1.265
3012,1.165
17847,2.269
10577,2.738
9678,1.955
15319,1.697
6107,1.401
774,1.741
13719,0.974
1631,4.232
10479,3.32
14592,1.976
19739,0.813
14768,1.449
8661,3.798
2750,0.944
18862,1.31
13099,1.459
19309,2.939
14636,1.663
17780,1.958
19098,1.565
10124,2.917
9183,2.651
598,2.316
4562,1.75
13236,3.54
4001,3.676
4659,3.058
10097,1.661
13307,1.36
13653,1.063
4684,1.75
13478,0.968
15872,3.0
6217,1.917
8663,4.327
12530,0.946
11558,2.024
5080,0.958
13670,0.788
5790,1.938
13725,0.725
13062,1.275
1446,1.82
11159,2.259
13724,0.728
11784,2.18
14617,0.875
14915,0.983
7309,1.567
7034,1.606
6000,1.391
2837,0.794
12920,1.405
3757,1.774
3218,1.208
15017,1.617
3520,2.259
6594,5.00001
5947,2.834
14865,1.427
2588,0.575
4695,2.875
13805,0.766
16041,2.393
5241,5.00001
9950,2.875
13691,0.875
12953,1.432
17890,1.125
8643,4.727
6806,1.885
20142,1.833
9044,0.968
18718,0.665
18959,0.922
10415,5.00001
2464,0.768
12222,1.897
16578,1.198
16064,3.118
4483,0.938
15451,2.839
9180,5.00001
13215,2.368
12712,1.568
13592,0.68
18624,3.081
11432,3.333
7234,1.455
4608,4.328
15860,3.216
500,1.536
14954,2.14
15985,3.067
15944,2.54
1046,1.572
6327,1.838
9193,1.795
18142,4.165
13415,1.431
12314,1.734
14190,1.234
13228,2.135
3139,0.879
13586,0.661
12759,1.705
12023,1.434
16973,3.16
777,2.045
13022,1.487
13557,0.788
15335,0.858
4019,3.117
9386,5.00001
9553,0.704
14625,1.648
12777,0.605
10777,2.179
10496,1.863
13847,0.983
11507,4.222
6083,2.166
9305,3.011
2982,0.847
19814,0.591
18323,5.00001
19183,2.012
5890,4.5
14971,1.208
20620,1.0
9187,3.295
10474,2.881
9156,2.537
6005,1.136
565,2.667
4118,2.477
5899,3.15
840,2.317
3888,2.464
9834,2.875
19411,2.486
7641,2.124
15703,5.00001
8655,4.35
2666,0.534
15665,5.00001
9341,2.466
4092,3.417
765,1.621
1440,1.655
12590,1.713
12216,1.742
3872,1.992
15466,1.638
18946,2.239
20352,0.525
4865,1.602
15450,2.39
2620,1.269
14789,1.953
13454,1.281
15897,1.923
6709,1.875
10220,1.625
3026,0.754
15425,1.393
4102,3.092
1298,0.935
19247,1.565
6338,2.652
2022,0.344
17659,3.131
16546,1.371
7372,1.693
9385,5.00001
2685,0.708
18215,2.625
16383,1.379
10603,1.996
7785,1.199
1025,1.209
15783,2.5
9404,4.144
8650,3.684
14495,2.135
13611,0.953
20305,1.92
16649,2.215
9537,0.859
9636,1.177
3499,1.959
2496,0.689
11988,1.247
12035,1.22
2422,0.842
11118,2.492
13185,1.842
2732,0.694
80,1.625
4217,3.526
4242,4.383
3811,2.291
13293,1.572
8148,4.025
18836,0.712
1359,1.398
16420,1.625
9840,2.438
17707,1.649
2162,0.696
879,2.161
1578,3.587
7573,1.188
1509,3.512
18022,3.719
19377,1.875
17989,1.813
4112,3.993
14812,3.346
1845,3.337
7838,1.142
4568,0.875
6963,1.862
10811,1.887
19913,1.019
13644,0.65
5279,5.00001
18599,2.069
11663,2.13
9434,0.713
3614,1.759
2108,0.513
7773,1.681
19106,2.023
6032,1.342
5323,3.05
17725,2.242
11603,2.404
4183,2.125
11571,1.919
19427,1.75
17027,4.264
636,1.375
8983,3.23
3219,0.817
13792,1.309
6282,1.595
14476,2.607
11073,2.194
1193,0.738
45,1.823
15503,3.403
976,2.313
14049,1.429
6786,2.31
10731,5.00001
2963,0.872
5563,1.62
17357,1.93
9776,1.646
11048,2.367
4515,1.276
9581,0.896
18996,1.938
1975,1.188
5121,1.274
16741,2.581
14465,4.063
19177,2.027
13033,2.048
6889,1.99
16876,3.693
18575,1.62
10755,5.00001
7616,2.035
12526,1.143
17252,2.375
10239,1.144
1751,1.208
18447,2.331
12051,1.088
432,2.292
5167,1.077
7600,1.041
1832,2.181
9632,0.975
12904,1.661
10264,2.605
37,1.039
8768,5.00001
17481,3.34
6203,2.044
3988,2.403
14416,2.458
713,1.75
559,2.44
16736,3.152
14442,2.75
2335,0.789
11320,1.94
8831,3.0
11535,0.713
9073,1.021
12000,2.719
8759,4.103
16744,2.515
19938,1.042
10437,1.906
11527,0.875
14263,0.872
8330,0.992
7432,1.575
17963,3.552
8431,2.125
15339,0.877
3747,3.309
1597,2.795
16121,5.00001
4490,1.094
19575,0.875
10804,5.00001
9372,3.103
14150,1.542
6007,1.098
17710,1.81
4302,2.616
3006,1.182
17393,1.292
8282,2.333
1690,2.694
625,1.798
7523,1.029
5830,3.496
1741,1.294
18365,3.6
16593,1.967
14723,1.467
2829,1.322
14926,2.669
17874,2.267
18138,3.515
16191,0.923
18613,2.013
14445,2.906
10447,3.588
15847,4.097
7939,2.269
8027,2.213
3413,1.549
14860,1.417
14613,1.236
14237,1.755
906,2.279
9228,0.922
18583,2.412
760,1.618
3118,0.543
986,4.0
12357,2.481
13816,0.925
13436,0.974
19079,1.76
11107,1.935
20037,0.474
15090,1.125
10245,2.992
295,0.907
18668,3.223
1785,0.716
4382,2.414
2258,0.656
5318,5.00001
5854,2.451
15942,2.447
9476,0.772
13579,0.795
13985,0.556
16919,3.0
9904,2.068
5733,4.461
5769,2.568
8741,3.821
11424,2.861
15415,0.908
7986,1.75
18055,5.00001
3574,4.185
12584,0.766
7407,1.642
14863,1.238
16833,2.417
7313,1.896
2648,0.723
2586,1.058
8903,5.00001
6576,5.00001
3160,1.063
3182,0.723
12406,1.993
2377,0.589
4803,1.207
16841,3.446
5692,2.921
13202,0.913
19850,0.535
5392,2.028
9116,1.026
10615,3.291
9371,4.105
19690,0.988
14542,1.683
11489,3.027
15331,1.624
18579,1.9
19095,1.885
8978,2.714
13784,1.135
9291,1.792
10538,3.367
16727,2.506
5372,3.404
1879,1.368
1613,3.671
5829,3.435
11896,0.807
19158,2.578
11879,1.016
2015,0.535
12974,1.302
19722,0.675
5756,3.235
603,2.038
5329,4.1
9753,2.7
18968,0.991
7012,1.471
10824,2.115
243,1.375
18826,0.554
11265,1.797
8298,4.083
6802,2.19
10829,3.67
19583,0.792
19461,1.994
19810,1.433
4830,1.5
13138,1.036
5344,4.851
5202,1.0
14510,1.693
19044,1.285
16803,2.735
14134,1.447
1186,0.606
3960,1.823
3873,2.241
179,1.228
17224,2.899
10370,2.379
4793,1.81
7436,1.608
18782,1.016
5958,2.094
1800,0.938
14093,1.144
9449,1.111
19858,0.602
6038,1.226
15610,2.599
8221,1.042
19911,1.09
2801,0.649
19662,0.857
11720,1.533
2922,0.737
19107,0.75
7741,2.09
8469,1.779
19114,2.911
1245,0.928
17605,3.316
4537,1.45
4053,4.474
5931,3.499
3239,0.647
108,2.757
14798,1.432
13672,2.145
17933,2.44
12553,0.654
17478,3.167
5844,2.065
19037,1.176
4394,2.0
5873,2.291
19054,0.949
15145,1.865
13748,1.411
16971,2.729
4348,5.00001
15318,1.508
16628,1.927
14294,1.406
11505,3.464
13697,0.825
13497,0.678
5150,0.909
14170,1.596
11229,2.319
14392,2.527
12019,1.691
11343,1.779
973,2.33
11227,2.548
4299,1.583
3653,2.337
5872,2.16
4838,1.516
7598,1.117
7377,1.185
3036,1.573
13535,1.31
3088,0.594
13083,1.18
7195,1.533
9267,0.617
13238,3.041
7464,1.464
2825,1.306
12325,0.785
6330,2.84
10,2.815
15018,1.713
5868,2.247
8855,5.00001
1426,1.783
18604,2.068
18363,5.00001
18508,2.631
4814,1.534
14765,1.328
16613,2.712
14925,1.563
10585,2.765
2784,1.415
16092,3.077
19370,3.648
8515,2.103
1344,1.106
19047,1.464
372,1.079
909,2.563
3399,2.227
496,3.096
16315,1.028
20348,2.75
17174,4.113
5302,5.00001
11626,2.63
1244,0.72
4365,3.5
17227,3.53
1195,0.864
2990,0.595
4953,1.171
1423,0.75
11742,1.931
256,1.0
8205,1.527
17845,2.645
8480,1.528
6287,2.783
18930,1.431
12060,1.228
14979,1.235
16576,1.273
20441,2.545
12587,1.919
18907,1.347
1232,1.399
16696,1.558
15057,2.088
10867,1.167
7522,0.882
9304,2.77
11136,2.035
17851,1.44
7880,2.408
18526,2.531
5130,0.97
5912,1.229
8459,2.3
3923,1.836
6127,1.534
13068,0.913
14121,1.0
11928,1.401
7819,1.831
6507,2.119
20105,1.201
12445,0.717
14283,1.113
1379,1.563
7689,2.613
3688,1.5
18578,1.843
4759,1.232
4512,1.367
13960,1.897
14313,0.788
3790,3.25
8812,3.573
5799,2.69
652,1.889
17827,2.727
7872,1.955
18780,0.59
20185,2.211
5328,2.775
7219,1.492
18340,5.00001
18490,2.985
12560,0.582
6152,1.418
10708,0.723
18934,3.93
20157,2.979
17657,3.654
14068,1.161
14395,2.482
16327,1.917
18899,0.979
19790,0.75
2916,0.723
15666,5.00001
1506,2.665
13196,1.373
10588,1.54
2130,0.847
12683,1.563
1648,2.101
4890,1.143
730,1.828
6766,2.524
15412,2.05
13700,0.723
8201,2.179
19658,1.271
12393,1.383
9937,2.693
5221,1.076
18152,2.914
2709,0.552
17281,4.139
5902,1.46
19447,1.609
19287,1.975
15004,1.429
1543,2.603
17118,5.00001
3126,1.375
1156,0.918
16751,2.399
5985,1.25
32,1.104
7187,1.34
19267,1.643
18112,3.353
9779,0.958
9176,2.621
17391,1.125
6300,1.906
1610,2.524
939,1.904
15092,1.254
4023,2.16
15626,5.00001
8749,3.878
745,1.54
4083,3.659
19165,1.414
5582,2.136
2877,0.5
4701,2.25
9933,1.587
18871,1.27
2651,0.55
18049,3.407
13821,1.706
5646,2.189
1821,2.882
16293,0.572
7413,1.516
9522,1.0
18671,2.319
7146,1.783
957,3.23
2110,0.554
18512,2.33
5108,1.21
12965,1.249
7631,1.629
20199,2.289
19244,2.241
19878,0.837
7923,1.988
19954,0.67
11358,1.865
10960,1.772
8847,5.00001
18710,0.844
11792,1.519
19280,1.438
14579,2.082
10391,3.314
2960,0.85
4640,2.333
2399,0.944
7310,1.478
7251,1.781
5487,5.00001
19308,2.762
17991,2.343
17196,3.273
14928,2.452
9597,0.953
17173,5.00001
2625,1.118
15948,2.518
10779,2.768
9657,0.694
3148,0.79
7024,1.666
15629,2.5
2873,0.524
12747,1.411
8297,3.981
15918,2.43
17360,1.996
20359,3.449
76,1.021
13427,1.217
15683,5.00001
16321,2.347
16862,2.285
18516,2.125
6651,5.00001
4947,1.188
14018,2.25
10452,2.881
9967,1.875
15132,1.725
93,1.875
5166,1.056
17104,4.699
2731,0.594
7171,1.403
6791,2.056
13190,1.292
4810,1.897
12092,2.952
20568,1.399
2338,1.2
12074,1.503
6111,1.176
7844,1.509
16400,1.531
1885,0.858
12186,1.543
5773,2.308
4323,3.158
8190,4.806
12139,1.363
20237,2.066
2,3.521
12007,2.51
5255,5.00001
2759,0.727
13734,1.346
11625,1.909
9629,0.976
9425,2.426
7849,1.607
3175,1.014
10041,1.039
2465,0.836
1293,1.745
5393,1.43
5404,3.576
12989,1.33
13071,1.133
8641,3.946
7842,1.464
11495,3.953
11965,1.628
3621,1.365
2317,1.675
7086,1.739
2185,1.125
4477,1.56
10082,1.984
1155,0.908
19581,0.968
329,0.797
12656,0.841
9920,2.026
11400,2.956
18015,2.868
3227,0.431
6521,1.352
2997,1.002
17627,2.913
20128,1.879
4392,1.575
14853,1.034
17416,1.175
13887,0.4
16399,1.268
2463,0.725
16916,5.00001
2846,0.871
14885,1.594
15772,5.00001
7586,1.008
9804,4.528
17621,2.369
2191,0.882
9921,2.387
19265,1.462
6668,2.226
2070,0.783
8163,2.419
17280,2.61
7593,1.062
6302,1.911
3416,1.458
5909,1.546
11446,3.307
20438,4.019
20613,0.534
13042,2.125
16382,1.245
7581,1.334
4047,5.00001
11771,1.292
15983,3.596
20016,0.636
5298,5.00001
13627,0.78
2322,1.09
4240,4.357
17911,2.872
13546,0.648
6745,2.641
10947,1.833
2492,0.906
7612,0.951
6902,2.093
9769,1.143
5234,0.901
9069,0.93
3272,1.003
10141,2.887
5273,5.00001
14600,1.59
2889,0.701
17636,2.821
788,1.842
11900,2.196
3347,0.808
12655,0.721
15104,1.345
15097,1.592
17380,1.498
13690,1.448
13214,1.618
12507,1.378
18547,2.5
6196,1.889
7694,1.913
6028,1.401
3377,1.75
583,2.747
9972,1.844
16484,2.0
11623,2.019
9759,1.341
349,0.888
11519,4.017
12752,1.156
8005,2.28
3349,2.0
18842,0.796
801,1.909
3531,3.482
14408,4.526
9173,2.852
18655,2.524
11802,1.108
5173,1.013
11509,4.955
14143,1.101
14938,2.817
15355,1.709
3091,0.758
14159,1.591
7709,3.0
6853,2.546
2756,0.884
6458,2.487
18867,1.116
1616,4.541
6942,1.658
11828,3.125
15350,1.338
6460,2.726
16148,4.047
5087,0.923
10025,1.625
16221,2.474
8077,2.9
13661,1.237
16783,3.197
19103,2.505
10974,2.157
20041,0.426
8974,5.00001
10067,0.839
9481,0.84
10556,2.197
2401,0.905
8736,3.1
16469,0.688
19842,0.576
20010,0.415
11816,2.128
12202,2.153
15671,5.00001
11139,1.857
9998,2.017
7232,1.535
3878,2.159
6912,4.419
18108,3.727
1702,1.647
16549,1.493
5641,2.708
14940,2.137
1124,1.038
4521,1.353
12562,1.08
11215,1.663
3541,2.58
17995,2.83
7764,1.6
12558,0.56
9763,2.791
15288,5.00001
17231,3.188
17126,1.856
20400,2.414
2211,0.73
13587,0.682
14415,2.75
3133,0.917
19632,2.75
7972,1.43
15446,1.594
20615,0.575
5938,1.842
4320,2.806
10032,1.211
17735,2.356
2107,0.556
16611,2.069
9377,3.862
3034,0.943
12119,1.977
16691,1.904
7062,1.795
4663,3.5
20391,2.646
17363,1.315
2367,0.73
19751,0.541
9721,3.229
14735,2.097
440,1.448
19005,2.5
18571,1.607
13529,1.065
832,1.598
18050,3.478
3064,0.552
7714,2.698
2587,1.531
1224,1.223
14919,1.669
2592,0.926
3247,1.375
6849,2.538
8023,2.2
14748,1.327
13532,1.249
14219,1.538
11765,1.794
2691,0.675
13024,1.317
12877,1.033
10441,2.521
15857,2.083
12256,1.393
17392,1.176
11598,3.624
17934,2.355
15591,1.764
9148,1.875
12026,1.129
16720,1.464
17270,3.418
9552,0.942
3196,0.62
10229,1.55
13561,1.597
486,2.574
370,1.358
13676,0.93
783,3.316
6596,1.275
14292,2.032
11270,2.13
12073,2.048
17017,3.979
3238,0.508
15651,0.55
873,2.145
17545,3.09
14635,2.896
2047,1.272
104,3.357
20532,1.536
14358,3.457
1915,1.722
6499,1.628
5684,2.875
6728,5.00001
3632,1.838
109,2.25
2138,0.73
16502,0.971
16683,1.568
8934,5.00001
669,1.926
12359,2.205
12736,3.8
11924,1.207
3324,1.057
19891,0.483
4480,1.485
16362,1.162
1439,2.115
11039,5.00001
16708,3.461
13115,2.411
6574,1.76
4811,1.884
20393,3.027
13278,1.163
9353,5.00001
6131,1.394
13207,1.305
11662,2.207
12981,1.343
19896,0.494
19603,0.828
7332,1.694
18997,1.517
1834,2.091
9378,3.1
15547,1.783
12477,0.903
15404,1.96
11751,2.201
18026,2.432
12017,1.156
13287,1.449
13811,0.704
19383,0.947
3003,0.748
8215,1.266
17985,2.675
5389,2.75
15756,3.357
1309,0.758
15046,3.071
11345,1.475
3475,3.563
789,1.809
18481,3.868
13275,1.228
7740,1.997
3284,0.89
16827,2.282
2514,0.85
14793,1.333
17167,5.00001
15244,3.935
13361,5.0
15606,1.691
9258,0.614
6227,2.028
16928,2.379
13387,1.326
8791,5.00001
18161,4.068
11854,0.759
5006,1.234
6214,1.89
11249,1.625
9777,0.762
16361,1.0
5257,5.00001
11902,1.362
13251,1.193
14317,0.865
14809,4.528
16796,2.784
19989,0.723
9986,1.958
270,2.25
3301,0.713
19134,2.48
6843,1.922
12049,0.962
7990,1.608
5406,3.438
16853,3.19
712,1.6
5783,2.826
4409,1.555
11409,2.765
5260,5.00001
5920,1.498
17310,5.00001
16404,1.563
5411,4.0
17579,2.333
550,3.518
13744,1.08
3241,0.421
4005,3.674
16929,2.348
15987,3.3
14882,1.897
8493,1.736
18673,3.088
3264,0.926
9321,2.875
5061,1.0
8444,2.278
11109,1.862
2098,0.56
7001,1.603
7292,1.288
3671,2.105
4968,1.229
12163,1.554
18621,2.615
10629,3.312
4416,1.667
18665,2.38
13088,1.233
8940,4.182
19903,0.672
12699,0.55
19866,1.505
22,1.139
2934,0.494
12302,0.81
16010,4.169
6597,1.361
12806,1.356
15874,2.146
16695,2.099
4833,1.625
18788,1.057
16118,5.00001
16428,2.408
19235,2.557
14522,1.752
15322,1.429
56,0.875
3412,1.663
10416,2.19
2855,0.706
400,2.613
2986,0.538
10251,1.717
6605,1.731
18569,1.778
19837,0.532
17400,0.875
11632,3.185
11582,2.235
20025,0.629
16473,1.151
14602,1.597
6554,3.26
8780,2.799
17612,3.514
7258,1.428
14655,1.696
15325,2.245
5781,2.988
17309,3.35
11710,1.278
17513,2.958
7233,1.537
13626,0.629
12277,1.052
519,3.407
1755,2.108
4508,1.243
17278,3.404
14731,1.64
5263,5.00001
1069,1.202
8340,1.688
8419,1.557
20543,1.826
14676,1.313
6611,3.76
17211,2.67
665,1.904
14947,1.753
716,2.056
5780,2.475
16228,0.926
1699,2.01
1877,1.042
15082,1.375
19538,1.07
7320,1.548
9724,1.757
18270,5.00001
6800,1.884
4916,0.958
7065,1.644
7140,2.245
2979,0.828
13154,3.633
8990,5.00001
6861,1.985
8168,2.198
15497,2.403
11972,0.983
8128,1.991
17296,2.974
6592,5.00001
8672,4.167
19642,1.813
91,1.375
2577,0.928
12078,1.11
10866,2.258
8384,1.772
12138,5.00001
17929,2.871
16437,2.045
19956,1.081
9819,2.493
16780,3.037
4260,3.25
3896,2.003
17398,1.472
1349,1.548
12081,1.608
13423,1.614
12484,1.375
3777,2.692
17795,4.565
3740,2.415
15738,0.725
4050,5.00001
19401,0.927
7705,2.535
13842,0.917
2762,0.513
3581,3.222
15971,2.139
7105,2.063
6372,2.655
15650,2.25
11946,1.094
5062,1.03
3602,2.382
13764,1.632
11179,1.714
6948,1.639
7756,1.975
9638,0.972
12447,0.875
9212,0.463
8897,3.536
15214,2.636
17920,1.984
10435,2.406
12823,0.919
9761,2.746
18331,5.00001
10766,4.55
9574,0.88
6017,1.313
12408,0.675
2956,0.658
7869,1.927
9670,0.825
5409,3.509
9611,0.627
7520,0.928
1103,0.73
12460,0.62
14034,1.727
17040,3.748
4690,4.111
1558,3.692
12711,1.246
2488,0.604
18897,1.098
19140,2.581
3523,2.438
4542,1.406
15342,1.256
3400,2.482
18348,5.00001
20326,5.00001
16255,0.483
13576,0.881
2272,0.719
2374,0.839
10844,2.661
16845,3.445
12618,1.836
8728,2.864
9843,2.603
292,1.76
11028,2.357
11392,2.225
2870,0.613
13886,0.75
11401,3.195
9964,3.367
15784,0.325
16451,1.432
14228,1.527
20366,2.948
16776,2.561
16505,1.346
19425,1.377
4879,1.0
17279,5.00001
10542,3.457
19752,0.889
20104,1.189
10420,4.029
14455,5.0
4418,1.898
10002,2.064
4647,3.289
12470,1.816
19741,0.556
356,1.555
11553,2.075
686,1.578
4584,1.875
837,2.353
7013,1.562
8458,2.431
12064,1.421
19395,0.852
10198,2.4
1726,0.764
19697,1.001
17721,2.778
2362,1.567
17307,4.25
3179,0.925
10284,2.728
15435,2.138
12304,1.0
16598,1.543
12859,1.125
4223,2.306
14492,2.724
12157,1.458
9633,1.234
7379,1.151
8101,1.508
16129,3.964
9858,2.788
10940,1.518
17045,5.00001
6967,1.632
15165,1.689
6166,1.639
6461,2.571
3061,0.598
889,3.334
966,3.341
10481,3.14
15633,4.0
1963,1.412
11317,1.796
9850,5.0
9319,2.0
18219,3.223
8353,1.756
20205,2.194
9508,1.152
16684,2.054
12657,0.656
13710,0.977
2835,0.846
9735,1.557
11455,4.292
10005,3.619
7213,1.406
7605,1.032
975,2.333
2268,0.738
3770,3.434
13285,1.213
14440,2.382
132,3.193
10131,2.083
581,2.952
19657,1.046
9716,1.689
18597,2.048
6839,2.125
393,2.213
10218,1.191
6558,3.594
9301,2.395
17763,1.945
3928,2.225
19526,1.375
8401,1.568
4036,3.354
19435,1.625
19540,0.883
8183,2.473
10469,2.513
225,2.396
11426,2.392
4211,2.773
16020,5.00001
19974,0.657
6777,4.351
4613,2.531
13270,1.515
19291,2.444
8593,3.24
11366,2.252
12296,0.55
13305,1.32
17419,1.281
20086,1.535
17979,2.705
5008,1.93
13474,1.258
3403,3.149
3515,1.957
3883,2.033
20186,0.75
6755,3.514
14984,1.695
2908,0.827
16507,1.827
4261,2.321
8071,2.522
16819,2.512
2423,0.571
15298,2.063
5264,5.00001
15171,1.482
6163,1.877
16548,1.415
3548,2.766
13959,1.245
19299,2.169
16136,5.00001
19987,0.645
7548,1.556
14936,2.216
19873,0.631
20517,0.743
1159,0.738
6895,2.58
11930,1.279
5501,3.24
18920,2.175
8047,2.087
809,2.085
17736,2.32
2650,0.705
12899,1.617
20552,1.206
8789,5.00001
3190,1.075
3620,1.625
9894,1.561
17954,3.024
3650,1.851
12287,0.911
20471,1.969
16746,2.386
4070,5.00001
8290,5.0
1394,1.669
5976,1.809
3370,2.761
20047,0.531
18256,4.072
18154,4.097
17090,2.728
16234,1.231
16231,1.415
1054,1.073
20424,3.576
13212,2.221
17103,3.951
13018,1.375
8856,5.00001
7002,1.582
7903,3.504
1736,1.566
11539,1.375
1568,3.246
462,2.167
743,1.672
8414,1.446
20515,0.866
3994,3.273
17060,4.276
8817,5.00001
9308,3.719
10654,4.5
6284,1.645
14236,1.561
19808,0.852
18542,2.344
19101,1.891
5494,5.00001
14525,1.696
15210,2.014
8648,5.00001
10471,5.00001
8281,2.5
4335,2.475
10813,1.778
14112,0.987
12614,1.583
19639,0.963
5114,1.095
7174,1.352
8587,3.793
16522,1.721
5212,0.906
3641,1.818
9952,1.852
9034,1.067
19407,1.767
21,1.598
3718,1.938
2902,0.638
16906,4.338
12270,0.944
5534,4.22
13723,0.819
11042,4.569
779,1.375
16305,0.944
7420,1.613
15590,1.899
14428,2.125
6528,1.42
3431,1.396
20078,1.391
11981,1.387
19671,1.5
12215,2.123
18643,2.156
4259,5.00001
4725,4.443
1469,2.674
13208,1.043
14747,1.348
19213,2.221
12295,0.726
15943,2.526
16988,3.382
8424,2.045
368,1.429
18958,1.059
11785,2.173
9607,0.683
16003,3.134
9491,1.188
64,0.735
11384,3.298
4210,1.643
15777,0.55
14169,1.505
16443,1.135
1721,2.125
15423,1.219
5324,5.00001
4060,3.183
7280,1.051
10683,4.456
1824,2.619
16258,0.623
13312,1.598
2355,1.508
18385,3.48
3758,1.773
3232,0.941
18135,2.895
1918,1.273
15583,1.563
1569,3.993
1831,2.39
8539,2.14
1242,0.675
20389,5.00001
9351,5.00001
12575,0.718
17269,3.125
4656,1.713
17759,1.629
8998,3.133
15461,2.375
15502,2.796
11914,1.153
17596,2.628
1325,0.87
8343,1.56
18856,0.655
18033,3.638
8893,5.00001
4859,1.375
7490,0.967
18454,2.291
12124,1.139
11859,0.58
13499,0.697
1222,1.016
1777,1.052
19069,2.623
16226,0.878
15648,5.00001
13297,1.582
11133,1.969
14706,2.286
13020,2.147
8701,2.815
18396,2.538
6400,2.183
17303,3.0
748,1.583
7271,1.65
5246,5.00001
1259,1.838
7173,1.192
1888,0.896
12741,1.595
711,1.841
19762,0.55
14050,1.4
16190,1.031
7937,1.429
13777,1.228
4808,1.302
3329,0.908
3293,1.347
14836,1.076
11484,2.208
13080,1.163
11882,0.967
3845,1.742
12085,2.113
5551,4.0
16147,4.146
8296,3.78
13030,1.154
1794,2.75
17315,2.264
5917,1.441
17249,3.625
15538,2.75
5024,1.152
1658,2.88
212,1.25
17156,5.00001
13267,1.01
4419,1.792
20475,1.934
5193,1.102
9551,1.031
8526,2.308
2166,0.716
3110,0.702
792,1.731
233,2.318
14886,1.463
13505,0.664
17388,1.293
209,1.133
9330,2.125
