,MedHouseVal
3335,0.735
18853,1.101
495,3.769
16081,3.152
2799,0.14999
16142,4.029
2824,1.076
20081,1.397
985,3.529
11015,3.592
19460,1.851
16536,1.95
17833,1.991
14000,1.861
12546,1.798
852,2.132
11031,2.292
6791,2.056
2452,0.701
19923,0.892
11820,1.561
19418,2.2
11997,1.639
2081,0.685
20013,0.798
5333,3.938
8723,3.428
6272,1.49
282,2.93
6881,1.885
15964,2.489
324,0.797
3684,1.764
6044,1.109
1521,2.598
3677,1.777
20609,0.575
6984,2.197
3870,2.991
19960,1.392
2297,0.694
12858,0.734
10448,5.00001
19869,1.056
5924,3.587
4931,1.079
12920,1.405
17582,2.479
18765,1.298
19106,2.023
3815,2.25
9406,3.086
17751,1.636
19537,2.75
6452,4.767
811,1.932
3444,1.431
11987,1.455
2084,0.571
6186,1.66
3863,2.726
1398,1.896
20404,2.58
15635,4.5
12382,1.345
10881,2.333
14911,1.297
17711,3.43
20204,1.875
18811,0.645
5406,3.438
5886,2.479
17877,2.268
14353,1.25
5141,0.864
8554,2.472
6031,1.288
7164,1.238
10533,2.685
14744,1.565
10368,2.508
16544,1.308
18229,1.972
2078,0.542
165,2.5
14262,0.832
4708,3.85
8463,2.021
16393,2.125
18193,2.327
13823,0.922
4538,1.352
11227,2.548
14047,1.625
3323,1.342
280,3.182
7415,1.434
7601,1.096
14281,0.833
512,5.00001
382,1.434
2815,0.632
13828,1.099
13554,0.681
19555,1.293
6364,5.00001
9353,5.00001
7410,1.54
9306,4.44
4918,1.042
15150,1.193
1115,0.84
13242,3.905
18305,4.513
19844,0.525
17835,2.67
2593,0.508
16134,3.522
15646,2.75
13679,1.651
15176,1.606
8019,2.091
1588,3.513
6307,2.097
8568,5.00001
6101,1.653
11395,3.476
20440,3.081
10922,1.664
10409,2.608
11758,2.296
16585,1.513
13513,0.704
6898,2.273
3332,0.917
3847,2.288
20071,1.134
17517,3.305
2952,0.637
1549,1.572
18241,3.277
3800,4.179
7438,1.648
7917,2.201
6024,1.162
7784,1.577
10799,4.846
17370,1.286
10028,1.549
5737,3.743
17552,1.852
4369,3.521
15533,1.595
898,2.359
17625,2.647
12856,0.727
20336,2.17
18801,0.875
5938,1.842
15937,2.194
11437,3.433
4162,1.693
3095,0.784
17829,2.585
9962,3.259
3438,1.386
13599,1.594
15074,1.503
8180,2.579
12616,2.168
3597,2.411
18932,1.702
15239,3.96
517,5.00001
7069,1.795
14035,1.781
20430,2.247
13999,0.55
10170,1.888
7021,1.567
11344,1.375
10625,3.047
12853,0.77
11693,1.761
19512,0.59
16768,2.728
18991,2.812
7939,2.269
19635,1.25
9421,4.786
19061,2.579
16953,4.808
1043,1.142
13528,0.871
18571,1.607
15881,2.063
18707,0.782
598,2.316
6015,1.161
18708,0.756
16317,0.875
5611,1.587
16007,3.351
4225,2.643
18527,2.386
6694,3.738
1704,1.497
1277,3.409
10725,5.00001
19054,0.949
15921,2.64
10262,2.722
14286,1.591
8061,1.592
6079,2.639
11446,3.307
1734,1.138
10305,3.019
14947,1.753
3162,0.539
18906,1.219
9155,2.201
6790,2.293
1805,1.115
5971,1.905
19388,1.164
18878,1.625
17097,3.338
12376,1.585
19684,0.615
777,2.045
3278,1.083
15292,2.598
19438,1.462
12456,0.865
11800,1.087
4702,5.00001
13693,0.816
15988,3.5
6710,5.00001
19951,1.068
7749,1.842
17894,2.083
13685,1.402
2437,0.73
10969,3.113
14706,2.286
11186,2.208
10075,1.381
1116,0.895
1150,0.536
20221,3.852
1584,3.982
4035,2.596
10962,1.875
16615,2.788
4065,4.573
8020,2.203
483,2.188
19466,1.303
12874,1.166
19201,1.299
203,1.194
15397,3.073
4858,1.413
4084,3.944
3651,1.686
3010,1.5
13674,1.382
12004,1.917
14320,1.625
3921,1.967
13205,1.625
1756,1.869
10479,3.32
7298,1.615
5000,0.95
20445,2.426
8871,5.00001
14709,2.776
109,2.25
2652,0.713
17261,2.61
17425,1.033
12127,1.246
17166,5.00001
7377,1.185
7224,1.543
2449,1.209
15895,1.993
12259,0.777
17837,2.994
1494,2.671
16487,1.05
2090,0.513
19154,2.14
1094,0.896
16168,3.422
9301,2.395
2752,0.958
3594,2.539
14631,3.021
1845,3.337
2038,0.625
14928,2.452
17067,5.00001
17355,1.586
12419,0.588
7868,1.919
20214,2.319
16751,2.399
17609,3.446
7290,1.482
18200,2.495
7451,1.655
7146,1.783
11346,1.948
9974,1.597
14244,0.956
4714,4.46
19225,2.891
4852,1.384
13292,1.41
19043,0.938
8150,2.544
8802,5.00001
12361,1.375
3164,0.573
16977,2.711
5349,5.00001
1076,1.226
10307,2.593
4405,1.875
17271,3.951
4591,1.625
15845,3.259
20155,3.25
5317,5.00001
3218,1.208
8794,5.00001
17154,5.00001
2595,1.36
17870,2.249
18803,1.01
35,0.972
2544,0.854
10749,5.00001
14736,2.542
16172,3.189
12550,1.75
10963,2.888
3504,1.956
11432,3.333
10649,4.521
17076,2.7
10509,3.183
11581,2.559
14376,4.964
15045,2.75
15295,1.875
14267,0.863
14186,0.97
5256,5.00001
4579,1.775
1816,2.865
19266,1.292
4580,4.0
17553,1.75
13937,1.176
19798,0.615
12935,2.161
4168,2.282
15173,2.654
19182,2.692
583,2.747
163,2.188
19862,0.652
14332,1.625
16216,0.621
15066,1.125
1053,1.126
18702,0.828
9043,1.315
13981,1.577
357,1.969
18598,2.023
12912,1.779
11815,0.553
4824,2.083
8232,2.0
20604,0.65
19184,2.167
7064,1.772
14342,3.615
1107,0.972
15320,1.503
12854,0.938
19066,2.717
2264,0.797
13708,0.894
16649,2.215
176,1.406
4923,0.958
7710,3.02
17428,1.507
7422,1.646
759,1.543
15775,5.00001
14575,3.625
15203,3.083
8900,5.00001
9704,2.481
14517,1.963
19145,1.216
3166,0.614
4718,3.1
1006,1.838
9702,1.375
3333,0.847
8753,3.608
12822,3.833
6846,1.923
13638,0.84
2082,0.692
10316,3.049
18606,1.803
1645,5.00001
15402,1.625
13756,0.943
12718,4.464
3373,1.845
10481,3.14
18894,1.269
15673,5.00001
13298,1.18
13863,1.182
11616,1.953
19803,0.413
4925,0.95
5383,3.0
16013,3.636
2106,0.596
19904,0.892
19889,0.802
11477,2.678
8109,1.375
12979,1.349
6415,1.873
11214,1.796
18933,3.288
2415,0.676
18872,1.719
20171,1.993
3893,1.898
11797,0.821
18546,2.326
8409,1.625
11860,0.75
11577,2.088
3908,1.95
12815,2.25
17128,1.566
11984,1.082
11396,3.018
16740,2.817
7892,3.447
13993,0.705
369,1.263
11441,2.197
14469,5.00001
1651,2.854
18917,1.685
14171,1.557
6948,1.639
19317,1.325
11206,1.793
13426,1.375
3178,0.758
6950,1.649
14069,1.39
6013,1.148
1196,0.846
8832,5.00001
2669,0.433
6712,5.00001
5838,2.318
17658,3.029
6561,2.741
19649,1.456
8033,3.394
9603,0.609
16527,1.639
10363,2.827
18157,3.227
20636,0.771
8362,1.982
11335,2.314
12809,0.658
14848,1.226
7120,2.137
4705,3.96
18019,4.135
5783,2.826
6294,1.311
18129,3.657
2469,0.694
4871,1.625
8428,2.293
15806,3.7
11742,1.931
1327,1.818
8624,4.537
16618,1.862
2787,1.397
18121,3.327
16368,1.016
9855,4.5
10904,1.232
3672,2.399
3993,4.398
17776,2.018
12233,0.894
6662,2.504
13571,1.026
12138,5.00001
9601,0.885
16498,1.419
3142,0.733
12172,1.407
10980,2.491
3665,1.515
13625,0.593
13421,1.437
6448,4.302
12381,1.136
4555,1.625
6266,1.602
11394,2.3
11215,1.663
12045,1.238
8893,5.00001
18359,5.00001
6273,1.518
6751,2.146
2418,1.181
13590,0.708
15606,1.691
9562,0.71
1146,0.625
14632,2.0
17375,1.514
15760,2.5
8709,3.542
10131,2.083
7764,1.6
11671,2.134
9348,3.457
7514,1.107
16155,3.291
12229,0.858
10879,2.605
16068,3.202
9308,3.719
11699,1.375
5390,2.221
5812,2.188
13992,0.885
13581,0.706
2870,0.613
10910,1.708
11674,1.872
10209,2.436
1244,0.72
19781,0.889
14713,2.434
13483,1.071
3873,2.241
11340,1.628
9345,3.55
6227,2.028
10435,2.406
17422,1.346
12100,2.365
15172,2.78
752,2.108
19956,1.081
14587,1.841
14263,0.872
19092,2.018
9529,0.958
1436,1.94
7689,2.613
6934,1.141
3121,0.817
4849,0.984
15310,3.133
11569,2.041
11540,3.167
15586,1.482
15289,1.83
14836,1.076
7333,1.894
14807,5.00001
2781,0.45
17037,3.496
19502,1.099
5236,0.921
4684,1.75
13459,1.038
17343,1.58
19199,1.65
276,2.081
17352,1.625
16914,5.00001
18399,2.339
3593,2.676
13927,0.481
8028,2.158
17981,3.295
720,1.74
2474,0.609
23,0.997
3148,0.79
9621,1.036
20254,1.987
4276,0.675
12014,2.442
9014,5.00001
5779,2.523
97,1.25
4077,5.00001
20235,2.063
18183,2.528
8643,4.727
8962,4.857
13354,1.703
3854,2.1
2624,1.199
15157,1.807
9199,1.241
20038,0.523
11398,2.88
4154,1.629
1349,1.548
15940,2.429
6409,3.66
2420,0.635
18978,1.313
11209,1.669
9993,1.635
9784,1.469
18824,0.44
6748,2.25
6803,2.284
2956,0.658
18401,2.452
20606,0.566
12359,2.205
19189,1.722
886,2.208
3067,0.565
16901,3.722
5521,3.407
5386,2.813
5609,1.74
16636,2.939
9758,1.125
10123,1.663
17600,2.966
9396,2.671
9498,1.588
2093,0.498
12780,0.774
17287,3.294
8385,2.594
6007,1.098
7193,1.534
5683,2.25
3080,2.042
15450,2.39
7,2.414
7836,1.461
2457,1.0
8510,2.375
10996,1.836
879,2.161
5197,0.931
5763,1.898
10389,3.576
3489,1.52
9990,1.431
661,1.872
1900,1.141
14663,1.742
16382,1.245
8867,5.00001
14256,0.859
17976,2.675
18643,2.156
19393,0.872
12467,1.488
5119,1.163
4902,1.005
19501,0.755
17578,2.93
16399,1.268
14231,1.25
15597,1.271
5936,1.568
7320,1.548
4680,5.00001
5947,2.834
12586,1.143
9757,1.147
18680,3.0
9037,1.239
14564,1.877
15321,1.457
8778,2.779
9883,1.9
13328,1.136
17621,2.369
2124,0.877
8710,3.482
11828,3.125
3582,4.075
20420,3.483
17492,3.425
5217,0.875
15196,2.557
6494,1.736
2978,1.007
6571,1.616
13196,1.373
12335,1.0
10060,1.728
1083,0.69
10147,3.369
15580,1.702
7236,1.565
1501,2.278
5664,2.272
7912,1.457
20126,3.75
19615,1.0
5139,1.014
17499,3.534
19033,1.919
12603,0.544
19677,0.718
17715,2.233
7999,2.016
4620,3.509
17917,2.822
17439,1.724
2712,1.125
6578,4.159
8770,3.5
10602,2.425
12035,1.22
10051,1.632
1631,4.232
9266,0.65
14407,3.853
807,1.987
11960,1.38
18069,5.00001
11782,1.365
4119,2.939
16599,0.906
2591,0.821
13690,1.448
505,1.329
2707,1.028
18331,5.00001
7646,1.653
18131,3.5
3154,0.998
15036,3.016
5218,0.895
7842,1.464
4922,0.904
8706,3.585
201,1.288
5366,4.613
9597,0.953
19983,0.544
4928,0.986
10659,2.69
16806,2.425
788,1.842
17784,1.875
10911,1.774
20247,2.143
11772,0.863
2708,1.25
20187,2.795
12050,1.079
4528,1.417
2285,0.811
12442,0.761
8279,2.078
16334,1.621
10395,1.818
19396,1.125
17482,2.889
12087,2.405
14761,1.088
3393,2.156
3767,3.418
172,1.167
6529,1.739
9497,2.25
19301,2.337
3515,1.957
16677,2.361
6149,1.601
18558,2.265
8824,3.136
9648,0.55
11095,2.238
10764,1.063
3719,2.225
2194,0.553
19250,1.783
7442,1.597
18520,1.313
20213,2.575
5251,5.00001
6614,2.796
14518,1.512
7877,1.982
660,1.947
12758,1.569
17890,1.125
18900,0.938
13544,0.908
2161,0.834
10651,5.00001
467,1.823
14460,4.889
2863,0.87
15566,3.202
625,1.798
6559,2.955
5341,2.25
16331,1.198
1573,2.0
3723,2.308
70,0.825
187,1.375
14899,1.219
13345,0.957
9209,1.136
18985,0.813
2502,0.543
18364,5.00001
671,1.946
5023,1.705
18592,2.4
18414,1.984
14794,1.316
2098,0.56
15429,1.113
15359,1.434
14149,1.113
14260,0.905
14987,1.544
4010,5.00001
6530,1.659
10567,0.875
14521,1.621
14490,3.885
19778,0.595
19002,1.421
10021,1.518
15357,1.556
10455,2.488
10873,1.552
5631,1.469
10981,2.296
13663,1.345
18166,2.284
15922,2.755
14266,0.918
18045,3.963
3446,1.571
1779,0.956
12002,2.034
14538,1.853
18307,4.178
11571,1.919
19588,1.786
4297,2.25
3676,1.724
7404,1.689
18719,1.05
9781,1.632
3566,2.302
2366,0.995
10035,1.167
2688,1.072
9696,1.305
18743,0.759
1675,1.502
19550,0.737
11110,2.013
17583,2.925
7022,1.722
20568,1.399
15304,2.667
11998,1.643
10530,1.199
11240,1.952
13763,1.208
12366,1.364
7026,1.697
19898,0.691
9655,0.613
8477,1.464
7604,0.986
19866,1.505
1636,5.00001
18162,4.03
18034,3.359
7559,1.051
4352,5.00001
15212,2.688
16895,3.742
3185,0.931
11888,0.924
7394,0.955
2307,0.842
5663,2.432
17223,2.938
112,2.55
2198,2.562
20625,0.72
8066,2.905
14519,1.547
5493,5.00001
16228,0.926
8108,1.604
14691,1.781
1007,1.834
15830,3.879
6869,1.637
12155,1.172
7873,1.795
13614,0.721
10357,2.881
13449,1.054
7462,1.472
8882,5.00001
10424,3.635
15166,1.786
19385,0.773
14615,1.875
13947,1.372
2372,0.639
20088,1.362
3249,1.0
3158,0.945
995,1.924
4479,1.357
10259,1.875
7879,2.318
6604,1.667
9627,0.938
19191,1.906
18335,4.059
5050,1.705
398,2.706
15768,4.769
9226,0.633
7816,2.76
5185,0.903
19375,1.833
17989,1.813
3996,2.713
14760,1.25
479,1.577
18996,1.938
963,2.592
18346,3.75
13111,1.435
7613,1.098
13465,1.408
394,2.074
6605,1.731
18977,1.379
1953,1.113
141,3.314
19739,0.813
17296,2.974
9305,3.011
12928,1.216
8977,3.05
689,1.449
9631,0.962
7544,1.056
6825,2.046
20355,1.625
7938,2.349
1059,1.426
14209,1.569
11724,1.238
2832,0.506
6798,2.204
11722,1.695
10670,5.00001
16978,2.709
6921,4.037
4659,3.058
16689,1.978
19360,1.341
7735,1.919
89,5.00001
273,1.635
7997,2.156
4959,1.25
8372,3.238
14834,0.889
13443,1.275
12370,1.346
13145,0.528
13942,2.538
13534,1.063
12830,0.962
16584,1.417
18560,2.76
13736,1.532
3784,3.094
7638,2.182
1784,0.797
3284,0.89
8050,2.138
2009,0.526
8851,5.00001
20379,2.332
13485,1.332
7325,1.708
16657,2.082
8499,2.182
13648,0.709
7127,2.502
12196,4.656
5307,5.00001
2441,0.683
6239,1.668
15405,1.509
5399,3.408
19906,1.131
14831,1.206
16096,2.788
9286,2.953
15617,5.00001
19325,1.488
20551,0.958
15868,2.603
10223,2.434
4444,1.458
9814,2.78
18113,3.414
2808,0.672
15530,1.611
3609,1.519
17211,2.67
19082,1.868
12061,1.65
8828,2.0
10405,4.833
10858,1.575
15777,0.55
14253,0.869
9112,1.541
19797,0.496
16122,5.00001
16004,3.94
10648,4.5
16164,3.367
13655,1.495
6067,2.621
9737,1.21
15409,1.625
14601,1.724
17250,2.536
19790,0.75
11889,0.799
19905,1.102
12682,1.425
710,2.75
9616,0.811
6602,1.492
14818,1.25
11811,1.588
367,2.489
16741,2.581
19521,0.7
896,2.188
16297,0.564
16701,1.782
17289,5.00001
10828,3.365
14445,2.906
18660,2.612
7916,2.008
8936,4.444
3496,2.237
10914,1.585
11119,2.541
40,1.554
1744,0.977
3877,2.361
18988,0.786
14820,0.925
5215,0.913
15627,5.00001
3728,2.822
17612,3.514
6947,1.62
13978,1.286
4727,5.00001
17799,3.209
15730,3.5
18683,2.986
17255,2.583
15117,1.687
5717,3.099
7440,1.693
3098,0.72
4569,2.133
13637,0.855
20523,1.469
20056,0.498
15443,2.161
11891,1.25
15852,3.331
15757,4.0
1511,3.677
13798,0.734
13996,0.8
18211,0.4
13499,0.697
8119,1.418
11804,0.913
8421,1.919
5642,3.5
19726,1.0
19094,2.045
10655,3.5
16945,3.971
8553,2.705
13539,0.855
9378,3.1
16430,1.472
8564,3.613
11555,3.047
12059,1.161
9876,1.404
4885,1.177
8304,5.00001
8856,5.00001
18191,3.609
18722,0.942
1579,2.873
1951,1.426
10467,4.206
16981,3.394
6169,1.542
18126,2.312
695,1.375
5116,0.984
15549,1.151
3433,1.481
566,2.298
13011,1.429
10227,1.489
13474,1.258
292,1.76
17735,2.356
18653,2.451
1320,0.902
12464,1.471
6824,2.081
271,1.742
12263,0.567
4042,5.00001
92,1.625
4363,4.237
4484,1.125
2905,0.918
14747,1.348
4855,1.271
5841,2.725
5591,3.041
10571,2.374
19323,1.327
20015,1.034
18862,1.31
4117,2.746
1905,1.097
3122,0.508
9908,1.532
216,1.5
7967,1.536
15636,5.00001
15521,1.375
19490,1.06
2912,1.184
12094,2.236
17511,2.392
13640,0.635
18245,3.343
17931,2.444
7149,1.805
19129,2.618
7667,1.58
17110,5.00001
2774,0.475
14718,3.913
9520,1.092
4348,5.00001
451,2.688
19613,1.619
7510,1.381
2941,0.54
2689,0.603
15191,2.601
2286,0.751
14943,1.583
10102,1.981
5041,1.388
14850,1.123
13847,0.983
11168,2.155
20289,1.951
18430,2.657
9178,3.337
332,0.972
6036,1.178
17275,2.813
7231,1.806
1418,1.362
6349,2.201
15560,2.625
9007,4.385
20481,2.5
17392,1.176
14948,2.233
2718,0.938
5816,2.175
831,1.596
15430,1.475
12297,0.718
18054,4.964
16501,1.694
12712,1.568
16442,1.108
11825,1.629
3911,1.798
13797,0.647
17925,3.074
3387,2.933
10520,3.842
13803,1.08
15000,1.407
17197,2.909
6139,1.584
7238,1.511
6016,1.287
9174,2.281
9054,0.938
17419,1.281
16619,2.781
825,1.569
3075,0.725
16220,0.939
15930,2.409
13709,0.909
4865,1.602
12279,0.819
1739,1.308
5931,3.499
6468,2.743
6505,1.891
13115,2.411
5522,3.294
11521,5.00001
15986,3.296
2658,0.707
12333,0.81
3485,4.286
5191,0.954
2855,0.706
4324,3.339
6968,1.375
17047,5.00001
15426,1.658
17576,2.464
20067,1.212
20353,2.75
4948,1.08
13236,3.54
17854,5.00001
12983,1.406
16668,2.625
4424,2.25
19516,0.75
8114,1.906
626,2.055
1064,0.781
7800,1.535
11101,2.494
16139,4.417
9889,1.546
1871,1.734
13038,1.59
2540,0.769
19546,0.738
13791,1.196
3390,1.814
6177,2.171
5134,0.963
9995,1.645
5613,1.381
10065,1.289
6369,2.62
5636,3.5
8788,5.00001
18057,4.158
16280,0.603
785,1.979
10990,2.169
16173,2.128
13070,1.125
20274,3.804
17232,2.806
19077,2.132
14291,2.131
3957,1.835
10133,2.217
4003,2.785
10773,4.411
14074,1.188
15885,2.118
14609,2.07
10179,1.832
10926,1.584
18369,2.933
2592,0.926
928,2.848
15847,4.097
18585,1.713
8298,4.083
5,2.697
5795,2.243
16899,3.864
2943,0.467
760,1.618
16607,1.135
3258,0.735
19041,2.1
5761,2.866
8511,1.947
3141,0.833
14956,1.708
19160,3.254
3929,2.238
14584,1.678
3710,1.875
8068,3.717
7323,1.62
5416,5.00001
13013,1.466
4562,1.75
2882,0.575
1040,1.134
18038,5.00001
473,1.505
4477,1.56
6588,5.00001
11056,2.364
4993,1.0
19458,1.481
19585,0.818
13004,1.287
4821,1.906
2770,0.675
5051,3.125
17107,5.00001
4649,3.8
9466,0.95
2884,0.548
1792,2.698
981,2.825
12273,1.188
8154,2.328
9746,1.655
17740,2.41
18236,2.76
15043,1.591
18135,2.895
12338,0.704
20130,1.98
6098,1.922
11563,1.5
11733,0.977
6965,1.744
16561,3.224
17307,4.25
15403,2.401
17042,4.313
19159,2.271
8776,2.858
11078,1.941
6285,1.81
12496,2.361
288,1.406
6668,2.226
9193,1.795
18594,2.316
4056,5.00001
10089,2.157
12643,0.654
13216,2.13
19172,1.964
4873,0.388
14277,0.702
1451,2.105
16226,0.878
8438,2.469
9661,0.346
20500,2.27
4331,3.581
2991,0.562
9669,1.148
14648,1.406
2932,0.486
1574,5.00001
15453,2.244
6271,1.508
14087,2.031
1991,0.504
5247,5.00001
17071,3.66
2854,0.831
17461,2.295
1475,1.667
16356,0.991
12696,1.028
15742,1.875
9321,2.875
8955,3.145
5074,1.066
16765,2.756
6862,2.372
17109,5.00001
9333,2.667
10636,2.395
14734,1.822
7507,1.011
5653,2.685
13140,1.625
10628,2.278
19547,0.809
17787,1.717
17694,1.764
6807,2.58
18819,0.924
2928,0.467
7400,1.059
8735,2.799
2275,0.665
7118,2.099
17585,2.139
13299,1.226
18287,5.00001
11290,2.313
16056,3.296
11726,0.993
19397,1.219
13735,1.734
12587,1.919
8817,5.00001
20372,4.107
19595,1.958
9428,2.0
4578,1.9
2165,0.681
17096,3.637
5102,1.317
3161,0.68
4232,2.833
14936,2.216
16109,2.966
16516,1.243
8266,1.75
14089,2.044
19116,2.008
7428,1.552
11537,1.76
9173,2.852
16300,0.857
20499,2.367
10318,4.601
15679,5.0
11272,1.875
7212,1.375
19036,1.25
4046,5.00001
15969,2.263
16880,5.00001
8700,2.57
17328,3.67
8761,5.00001
7809,1.619
12729,1.441
11273,2.242
5780,2.475
6805,1.831
3793,2.625
15951,2.685
5984,2.618
4005,3.674
11852,1.0
1278,1.544
4789,1.142
10517,4.87
61,0.75
11239,2.094
2627,1.005
16688,1.53
18450,2.572
11967,0.762
13096,1.575
2776,0.575
7272,1.506
3746,4.658
8058,1.503
6534,1.568
12890,1.597
15714,3.333
9594,0.988
14861,1.458
17095,3.031
7376,1.114
12915,3.267
15407,0.97
12686,0.821
7085,1.758
11443,2.431
5056,1.188
13256,2.39
20486,2.38
14606,1.775
2680,0.637
2726,0.561
17224,2.899
5956,1.945
17188,5.00001
20533,3.265
10117,1.844
3792,2.25
2962,1.75
510,5.00001
7397,1.091
6192,1.766
8641,3.946
19384,1.133
2298,0.847
4016,3.697
7355,1.642
11650,3.159
6348,0.675
9238,0.985
13269,1.625
9471,1.5
4639,1.375
15733,3.462
2920,0.616
4203,2.14
20103,1.495
5222,0.957
6641,1.375
20061,0.657
10696,1.808
2812,0.543
17080,2.869
6599,1.638
16001,3.49
12897,1.195
189,0.955
4706,3.273
14546,5.00001
15723,4.923
17075,2.181
6816,2.104
18468,4.163
2097,0.491
11714,2.833
15262,2.209
17315,2.264
4255,4.364
14203,1.655
5756,3.235
5740,3.681
14723,1.467
15366,1.899
1529,2.633
14287,1.688
16073,3.238
15519,1.375
4186,2.148
2493,0.572
19533,0.763
9277,3.095
17747,2.947
7776,1.646
13631,0.892
12975,1.254
3177,1.063
4034,5.00001
9589,1.172
6861,1.985
11137,1.892
7369,1.676
8820,2.889
8177,2.539
3721,2.901
14904,0.946
17756,1.855
19051,1.331
11421,2.78
6487,1.763
10041,1.039
7937,1.429
15853,3.009
9427,2.707
6893,2.726
20112,1.375
5943,1.867
7808,1.856
15531,1.828
2214,2.139
790,1.72
8616,3.379
5414,3.543
5627,1.413
19873,0.631
623,1.567
8169,2.492
13213,2.318
17119,1.489
3329,0.908
18389,3.942
1157,0.975
7040,1.834
10568,3.505
16416,0.557
19329,2.492
17354,1.582
13533,1.199
9609,0.632
131,3.926
561,3.063
13750,2.041
11010,5.00001
5577,2.324
16715,1.738
10917,1.656
16868,2.731
14446,3.265
2998,0.826
1321,0.675
1453,1.848
2542,0.625
881,2.312
9478,0.769
9465,1.316
3059,0.8
16642,5.00001
12276,1.49
10601,3.429
11305,1.759
12534,1.231
9367,2.0
19759,0.516
18477,3.217
15368,3.768
11064,2.199
11417,2.793
12211,4.933
5535,5.00001
8950,4.054
5021,1.265
3561,4.199
1119,1.057
76,1.021
16779,2.687
20538,1.452
11651,3.131
19137,2.096
18688,3.056
1536,3.212
9291,1.792
1741,1.294
8894,4.421
17774,2.059
20027,0.886
2237,0.944
412,2.901
8571,5.00001
12732,3.44
6423,1.781
9774,2.063
12743,1.645
20459,1.877
14868,1.313
15340,1.516
13898,0.674
14654,1.798
15073,1.958
16033,2.25
8422,1.928
4087,3.691
5229,0.883
20205,2.194
20106,1.448
4219,4.383
11263,1.678
19698,1.238
18124,3.736
15698,5.00001
7471,1.411
6175,1.97
2720,0.792
18836,0.712
11892,1.125
17939,2.5
20040,0.639
3866,3.093
11558,2.024
8647,4.698
3134,1.3
8133,2.26
1963,1.412
12562,1.08
9732,2.21
6894,2.667
2872,0.554
10837,3.742
18168,5.00001
1457,2.402
15240,3.691
9519,1.089
19508,1.25
5530,3.659
20224,1.708
9942,2.167
14371,5.00001
18271,5.00001
11802,1.108
17623,2.642
19281,1.5
12055,1.106
13761,1.313
11480,2.61
11444,2.647
19194,1.683
7705,2.535
3955,2.349
11748,2.33
8968,3.281
17587,3.101
4763,1.394
10093,1.926
20507,0.691
4646,4.1
11439,3.839
17569,2.5
14789,1.953
7399,0.973
16025,2.755
2173,0.747
16404,1.563
10460,2.56
1874,1.072
9740,1.75
7024,1.666
19892,0.619
14233,1.322
10550,2.746
10190,2.75
10681,3.919
5036,1.49
3539,2.909
8533,2.339
3603,1.6
20046,0.477
14774,1.53
12980,0.825
14765,1.328
2248,1.212
16337,1.482
10408,1.903
1987,0.496
16553,1.579
16982,2.82
2066,0.96
18449,2.48
11289,2.365
17401,0.675
9365,4.055
18234,1.656
16188,0.776
3169,0.455
9341,2.466
18281,5.00001
3617,1.593
8234,1.063
17082,2.782
7361,1.545
13407,0.992
5723,4.466
19779,0.535
14740,1.369
10350,2.432
5732,3.757
7676,1.708
14577,1.716
9604,0.952
11843,1.188
4613,2.531
17873,1.125
12103,1.625
13810,0.694
6491,1.953
5151,0.979
2990,0.595
5558,5.00001
803,3.5
1520,2.649
20055,0.583
17056,5.00001
9723,2.11
19070,2.483
11932,0.827
14034,1.727
9867,1.289
3622,1.576
6032,1.342
6716,5.00001
5644,1.924
3011,1.139
2890,0.507
839,2.344
17657,3.654
706,3.155
16562,1.635
11896,0.807
7116,2.117
4660,4.176
19589,1.714
3614,1.759
10693,1.868
8508,2.423
15337,2.155
14512,2.146
200,0.808
11514,5.00001
4712,3.55
18867,1.116
6141,1.625
18403,2.388
9636,1.177
7754,1.738
16873,4.669
2935,0.427
12197,1.593
13508,0.724
19938,1.042
20252,2.199
11923,1.229
14053,1.125
6859,3.058
4429,1.542
20634,1.168
15264,3.0
17303,3.0
7821,2.074
4214,2.089
6356,1.796
7199,1.456
1464,1.678
7042,1.754
9436,1.038
14337,1.125
8970,3.443
8549,2.258
10787,2.688
16262,0.553
11090,2.162
3518,2.233
18190,1.673
19221,2.133
9073,1.021
4766,1.335
3025,0.883
19294,1.944
12086,2.679
13667,0.793
3848,2.464
1096,0.875
8380,1.708
6185,1.505
10709,0.725
9633,1.234
13376,3.614
6680,2.375
19327,1.465
4133,1.738
16014,3.656
8787,5.00001
6144,1.613
5765,2.224
11402,2.058
4989,1.164
1285,0.964
9094,2.184
1982,1.188
18347,5.00001
8705,3.319
18976,1.348
8063,4.442
1615,3.142
18907,1.347
12751,1.153
12640,0.754
9868,1.918
18516,2.125
15369,1.467
5926,2.117
4577,2.659
13097,1.577
18605,2.041
19408,1.702
4259,5.00001
12065,1.953
14908,1.445
14978,1.138
17918,2.611
18652,2.346
8888,4.367
16239,1.054
2289,0.709
1341,1.36
15739,1.15
18987,1.438
3903,2.292
2985,0.394
9310,5.00001
15998,3.817
4302,2.616
3804,2.413
19351,2.878
9839,2.264
10499,1.844
14614,1.333
10732,5.00001
9753,2.7
19235,2.557
20572,1.267
8781,3.151
19446,1.46
2685,0.708
7090,2.051
11295,1.987
10983,2.365
15569,2.399
2466,0.782
7555,1.174
8711,3.344
11885,0.958
7393,0.981
14999,1.297
13168,2.079
2497,1.125
12691,3.387
13472,1.224
11580,2.189
45,1.823
1862,1.031
10680,4.261
4482,1.375
9968,1.969
1098,0.951
