,MedHouseVal
4394,2.0
202,1.125
17121,1.594
16874,4.5
10498,1.264
4506,1.5
14542,1.683
1474,1.609
8818,5.00001
499,1.508
19021,1.348
8193,2.362
13974,1.114
20250,1.125
14540,1.683
2718,0.938
14693,1.293
19264,1.45
6735,5.00001
20235,2.063
5773,2.308
16125,5.00001
2266,0.659
5658,2.852
2456,1.1
12409,0.5
19728,0.982
2755,0.912
6838,2.205
20115,1.159
14106,0.852
2433,0.624
12031,1.211
6715,3.609
12997,1.674
5262,5.00001
25,1.075
14391,2.849
14481,5.00001
1450,2.595
2605,1.434
20459,1.877
616,2.19
16879,3.409
12612,1.712
8889,3.833
1001,1.584
481,2.5
6420,2.352
12825,0.998
9531,0.831
13352,1.76
4751,1.65
188,1.055
12768,0.652
17330,0.844
8489,1.775
18387,3.559
7334,2.063
7277,0.929
15282,3.313
15048,3.034
16199,0.59
5657,3.519
15960,2.665
18374,2.714
9067,1.172
13104,2.475
2715,0.875
9185,3.209
3987,2.473
20561,1.089
18373,3.612
10693,1.868
16424,1.563
8908,3.405
1680,1.732
19368,2.625
4641,2.7
8409,1.625
13399,1.419
3098,0.72
18028,2.453
20258,1.493
8651,4.007
9762,3.77
4036,3.354
19690,0.988
9896,2.181
2262,0.67
2440,0.697
16421,1.031
10043,1.538
6673,1.841
8088,1.393
1230,0.947
9439,0.875
1650,1.812
9893,1.54
15660,5.00001
5073,0.966
18527,2.386
11386,1.979
5512,2.655
12707,1.364
13368,3.431
2869,0.597
17499,3.534
17380,1.498
7272,1.506
14580,2.04
6377,3.074
4627,1.667
19043,0.938
668,1.973
4227,2.655
722,1.809
20116,0.987
16593,1.967
12563,0.927
3334,1.125
20356,2.582
5812,2.188
5730,4.727
15627,5.00001
12183,1.146
7579,0.952
12987,1.453
1818,2.473
3503,1.424
13338,1.591
6225,1.907
12694,3.278
2236,1.45
9928,1.26
13735,1.734
6104,1.419
18735,1.006
4868,2.75
2441,0.683
8166,2.26
18828,0.535
15179,2.293
1297,1.652
15346,0.996
8122,1.306
6214,1.89
13429,0.911
8943,4.801
3166,0.614
16220,0.939
7534,0.847
8600,3.042
5009,1.811
158,3.487
8454,2.37
5897,2.783
9505,1.421
2366,0.995
20069,1.232
19746,0.637
9025,5.00001
10380,1.967
6634,2.618
7521,0.931
6839,2.125
1356,1.25
20509,0.802
17388,1.293
12505,1.394
5792,2.195
16929,2.348
15046,3.071
13448,0.92
13897,0.608
10697,1.865
19195,1.612
8766,5.00001
15881,2.063
10062,1.792
17794,1.679
6928,1.509
776,2.067
9822,2.354
13944,1.676
12321,0.681
19536,1.892
11524,2.261
2802,0.624
4661,1.156
16876,3.693
9227,0.652
24,1.326
7374,1.713
8669,5.00001
19920,0.866
6926,1.581
4785,1.278
4844,1.355
1787,0.843
4354,5.00001
9475,1.246
19449,1.104
7970,1.473
1364,2.25
1600,2.571
1185,0.594
13389,1.278
19133,1.625
17873,1.125
3374,1.919
12223,2.013
17473,2.614
19930,1.073
8503,2.349
123,3.895
14291,2.131
9621,1.036
17577,2.805
18660,2.612
11081,2.306
6710,5.00001
10706,0.811
15195,5.00001
9086,1.268
3607,1.694
16390,2.018
3272,1.003
5464,4.25
9501,1.761
20211,3.036
19443,0.927
5541,4.112
11103,2.247
12367,1.151
17303,3.0
8783,2.5
238,1.394
5533,3.659
2163,0.713
17819,5.00001
11098,2.667
14902,1.311
10255,1.907
9855,4.5
10133,2.217
9256,0.523
2733,0.583
9908,1.532
5784,2.096
16568,1.707
19331,1.171
820,1.776
15239,3.96
10204,1.821
6155,1.541
2602,0.838
14365,2.442
4743,2.021
2235,0.517
7921,2.365
11566,2.075
10159,3.726
17338,3.287
3750,1.653
4909,0.972
8450,2.65
13289,1.149
19641,0.906
2544,0.854
19844,0.525
15210,2.014
11048,2.367
14878,1.504
9786,1.146
11799,1.914
9851,1.781
5416,5.00001
18045,3.963
10141,2.887
18284,5.00001
2126,0.759
5174,0.98
7707,3.266
326,0.847
13584,0.715
334,0.865
11207,1.664
14486,5.00001
10860,2.625
13898,0.674
9596,1.335
8806,5.00001
19754,0.736
11704,4.628
8787,5.00001
18973,1.577
177,1.827
8855,5.00001
4197,1.531
2036,0.931
3741,2.238
3520,2.259
11325,1.939
8490,1.594
14369,4.414
11553,2.075
6500,1.313
5017,1.333
8291,5.00001
19117,2.523
1322,0.994
14586,1.72
13158,1.573
15309,1.979
1401,1.9
20117,1.64
3205,0.803
16446,1.753
19113,2.671
17446,1.344
9765,2.306
8078,2.722
12538,1.035
16429,1.869
8890,4.833
12037,1.246
16991,3.757
17044,4.572
14942,1.899
4398,1.82
7549,1.33
210,1.095
4390,1.875
15460,0.875
16809,2.333
17866,2.522
8201,2.179
1315,1.647
17999,2.773
9869,1.128
5846,2.0
5986,2.125
17549,1.741
13651,0.883
11288,2.157
2024,0.453
13919,0.41
9324,2.638
955,5.00001
15071,1.897
6237,1.673
14640,2.76
13102,1.444
15477,1.599
13341,2.079
2533,0.7
8532,2.29
3651,1.686
3348,0.4
11838,0.878
4997,0.983
10083,1.875
5741,3.729
9685,1.529
7267,1.75
13147,0.897
10751,5.00001
17425,1.033
15894,1.89
4250,3.645
11795,1.627
12065,1.953
14480,4.74
17034,3.415
8478,1.58
15415,0.908
20460,2.581
3827,2.056
3355,0.715
11595,3.845
18980,1.429
15564,2.235
4933,1.034
12035,1.22
7809,1.619
18129,3.657
5487,5.00001
4313,1.65
5335,3.6
14909,1.56
4984,1.116
17011,3.109
11017,2.818
1476,1.063
5686,3.671
4870,1.646
5634,2.0
1339,1.039
10377,4.366
6060,2.821
15657,2.75
20001,1.125
4389,1.705
9315,4.392
1064,0.781
12298,1.938
19428,1.422
16754,2.244
6383,3.768
15163,1.813
10796,5.00001
3385,3.169
10543,1.625
268,1.644
16209,0.675
5858,2.231
1635,3.781
19974,0.657
12857,0.784
14390,2.382
1822,4.01
12470,1.816
9061,0.854
19092,2.018
3975,2.448
12555,0.567
16986,4.438
13570,0.973
3663,2.292
13700,0.723
447,2.279
17765,1.533
19489,1.356
10453,3.127
12064,1.421
3856,2.66
12284,0.818
2657,1.356
9412,1.404
3691,1.543
6724,5.00001
1240,0.775
3274,0.935
8935,5.00001
11593,2.471
3554,2.303
5921,3.491
5514,2.767
566,2.298
14885,1.594
20487,3.93
17180,3.311
10214,2.186
19147,2.553
1174,0.652
1777,1.052
8507,2.421
2915,0.952
18838,0.575
18542,2.344
20271,4.233
1397,1.971
7323,1.62
8819,2.0
10569,2.257
1983,1.559
15640,4.5
16072,3.212
12976,1.155
17710,1.81
18024,2.526
20099,0.794
4566,1.875
19160,3.254
19840,0.743
10912,1.821
20095,1.071
20407,3.16
3942,2.275
10289,2.317
12947,1.862
17893,1.375
3006,1.182
8989,3.97
4535,1.411
674,0.833
14418,1.938
12299,0.734
20077,1.188
4918,1.042
10221,1.75
116,2.185
13967,1.526
14706,2.286
19782,0.931
12719,1.486
5625,1.673
3296,1.097
3187,0.875
11694,3.937
7553,1.344
16803,2.735
19174,3.431
15330,1.693
12750,1.165
11578,2.212
9491,1.188
12232,1.128
16207,0.45
8832,5.00001
19529,1.722
19520,0.996
317,0.846
12014,2.442
1125,0.808
3462,1.941
5563,1.62
12899,1.617
17677,1.279
17077,2.336
16552,1.557
10143,1.935
18646,2.132
15421,1.756
7593,1.062
14470,5.00001
6645,1.464
10086,2.289
3763,2.761
3985,2.484
244,1.117
6081,1.917
3247,1.375
10074,1.248
17726,2.174
4643,3.222
20456,2.099
7876,1.682
11263,1.678
8603,3.455
18065,5.00001
3012,1.165
207,1.325
10162,3.413
1642,2.137
1275,1.525
847,1.514
13575,0.9
15093,1.357
14698,1.777
6950,1.649
11351,2.151
18675,3.211
8666,4.202
14331,2.5
7533,0.892
11271,2.133
18539,2.405
12114,1.42
19437,1.356
16121,5.00001
13957,1.5
9322,3.521
13117,2.138
13699,1.139
18260,3.839
12886,1.375
15069,1.364
17206,2.75
2690,0.664
5961,1.917
686,1.578
13709,0.909
5023,1.705
4992,1.048
11541,2.148
18072,3.461
15284,2.437
7864,1.708
9918,1.615
3915,2.069
4948,1.08
19819,0.417
4683,2.25
17455,1.258
10982,2.964
7729,2.024
4376,2.173
8491,2.088
18704,1.012
2766,0.628
18254,3.59
11819,1.923
12644,0.557
3604,2.586
15226,1.692
14708,2.22
4796,1.233
16296,0.584
18023,2.682
6190,1.759
1221,1.04
1324,0.877
8125,2.167
9850,5.0
6001,1.469
3465,2.182
12153,1.134
14382,2.571
16116,2.681
19460,1.851
9203,1.044
11806,2.12
14593,1.828
17952,2.478
10200,1.87
12656,0.841
3699,1.704
12111,0.854
4951,1.169
730,1.828
10763,5.00001
42,1.188
8704,3.141
13886,0.75
7500,0.926
6000,1.391
18635,3.044
10481,3.14
15376,1.469
8504,2.536
13106,1.257
12887,1.331
3054,0.59
16373,0.973
16604,1.952
16517,0.942
1085,0.779
7185,1.5
14279,0.827
18779,0.955
10841,2.295
7341,1.56
5591,3.041
13666,1.977
18912,1.441
11390,1.392
15672,5.00001
5488,3.431
9177,3.112
10110,1.37
18222,3.087
4061,3.326
9490,1.493
471,1.643
15010,1.873
19714,0.616
7400,1.059
14352,2.25
12621,1.789
16893,5.00001
17626,3.328
1375,1.357
4902,1.005
10484,5.00001
7148,1.922
16656,1.742
14005,4.417
19903,0.672
13760,2.306
16703,2.731
7681,1.745
6755,3.514
18875,2.252
15646,2.75
15364,3.257
14904,0.946
18209,2.674
12180,1.292
4737,3.341
7321,1.618
11108,2.73
16023,3.351
889,3.334
3517,2.169
8482,1.452
8576,5.00001
2950,0.456
15413,1.985
8542,2.608
19647,1.103
11583,2.949
20534,1.791
9999,1.625
17782,2.091
5503,3.2
6628,1.488
15141,1.538
19271,3.047
12795,0.676
314,0.725
14847,1.124
20185,2.211
16832,2.375
2018,0.578
4995,0.965
13989,0.608
7473,1.311
7495,0.9
7683,1.513
11750,2.778
10368,2.508
493,5.00001
2379,0.639
17857,3.112
3295,0.778
3158,0.945
6935,1.495
8255,1.656
20209,2.811
3350,1.183
4720,3.453
12334,1.464
16166,3.328
1647,4.854
5136,0.957
15412,2.05
3643,1.682
10244,2.852
8707,3.509
19365,2.326
6234,1.848
7503,0.933
2503,0.63
16149,3.667
17175,3.346
11443,2.431
6670,3.203
7060,1.562
19760,0.592
15419,1.358
15546,1.77
437,1.5
2201,1.416
11279,2.18
1236,1.235
13868,1.519
12124,1.139
14779,0.883
7803,1.746
19329,2.492
17221,3.844
5979,2.407
2145,0.602
19523,0.825
17283,3.353
1431,1.693
7687,1.969
6090,1.733
134,3.352
2548,0.646
1494,2.671
14874,1.297
17592,3.276
13673,1.611
17581,2.411
16563,2.742
20493,2.292
14617,0.875
12800,0.609
14631,3.021
2971,2.241
13912,0.478
18002,2.75
9603,0.609
225,2.396
2709,0.552
10702,0.743
5002,1.28
17265,3.352
19345,1.886
865,2.698
12981,1.343
11941,1.135
19557,0.821
20489,2.252
1985,1.385
20046,0.477
6344,1.375
3300,0.575
6050,1.233
6290,1.619
10295,2.35
12967,1.26
4857,1.168
13531,1.09
15928,2.793
11465,2.529
18733,0.808
13611,0.953
5041,1.388
19548,0.749
11560,1.909
19176,1.964
15615,5.00001
9720,2.538
2907,1.266
11037,5.00001
7860,1.958
12583,0.783
19209,1.694
15050,1.976
15138,1.846
18265,4.575
11545,2.356
19098,1.565
18150,2.25
3578,2.753
14140,1.183
14716,3.306
8711,3.344
14725,1.602
10184,2.56
3871,2.271
5548,2.878
12674,1.089
9124,1.466
11599,3.601
6154,1.665
16174,1.804
2858,1.391
5212,0.906
15902,2.547
20251,2.188
14427,2.531
10268,1.453
16298,0.721
2764,0.439
2161,0.834
7643,1.735
10722,2.708
3646,1.837
17427,1.302
18105,4.113
15028,1.553
15192,3.623
12687,0.675
16229,0.874
3077,0.84
6257,1.631
47,1.375
15666,5.00001
11937,1.176
17316,2.279
8294,4.393
11359,1.597
14923,1.861
13492,0.818
12757,1.504
8901,5.00001
2172,0.797
4916,0.958
8998,3.133
10901,1.315
12969,1.227
10113,2.679
20395,3.429
14898,1.344
18747,1.167
757,1.612
13591,0.788
8367,1.528
15333,0.912
19962,1.292
14992,1.254
10840,2.13
3298,0.64
12562,1.08
13710,0.977
17091,2.677
6428,1.392
3659,1.813
10965,1.95
14980,1.291
11964,0.978
8639,5.00001
9699,1.29
3595,2.442
10508,3.228
12142,1.0
17327,2.723
5612,1.72
1835,2.172
13298,1.18
4161,1.522
10819,2.25
7454,1.668
2932,0.486
8789,5.00001
10308,3.549
14122,0.941
17681,2.28
14419,1.375
15676,4.0
14255,0.886
16532,1.75
3687,1.741
6768,4.445
7647,1.907
8157,2.246
14549,3.293
8130,1.481
13579,0.795
4143,1.464
614,1.875
19247,1.565
223,2.171
12847,0.84
1510,3.588
4068,4.955
7336,1.656
4282,2.219
6898,2.273
13600,1.166
9499,1.656
16850,3.081
5316,5.00001
3118,0.543
14445,2.906
4189,1.705
11006,4.39
10572,2.399
4794,1.569
18211,0.4
17396,1.214
7697,2.972
16904,3.45
19144,1.604
10769,2.652
1552,3.125
2537,0.587
17220,3.818
7087,1.899
12822,3.833
10438,3.1
5377,3.083
8828,2.0
12169,1.125
7751,1.612
12771,0.67
16970,3.428
10967,1.927
4334,3.803
13173,3.368
868,2.534
15649,3.5
18126,2.312
19660,0.931
1882,1.036
16522,1.721
12191,1.318
7287,1.699
6020,1.173
13470,1.15
14340,4.188
5172,0.862
13793,1.265
7530,0.903
15634,2.438
339,0.807
13153,2.415
20375,3.585
11850,0.888
2402,0.922
117,2.341
15279,2.848
13217,1.797
801,1.909
16781,2.945
8236,1.625
9927,1.755
16235,0.654
3888,2.464
17067,5.00001
11869,1.115
2171,0.845
8885,5.00001
8684,2.963
12309,1.375
15339,0.877
7376,1.114
7440,1.693
19823,0.62
1362,1.659
2797,1.047
11451,3.908
3269,1.406
5983,2.395
4891,1.008
17463,2.231
14417,2.125
20045,0.431
6726,5.00001
8452,2.645
2221,1.677
17601,3.12
6803,2.284
5099,1.258
14661,1.083
1834,2.091
3749,1.908
8376,1.438
13179,2.924
3143,0.689
17496,2.715
15728,4.184
2005,0.518
16345,1.557
11787,1.732
5723,4.466
10629,3.312
7640,2.177
4721,2.785
12085,2.113
17476,4.026
16728,2.929
1350,1.431
1231,0.848
4232,2.833
1595,4.065
4186,2.148
16497,1.109
4804,1.409
18442,2.456
4543,1.297
14531,1.923
10797,3.125
20066,1.052
13008,1.44
5635,2.083
7356,1.875
4936,1.069
17443,1.666
17153,5.00001
573,3.539
19924,0.828
578,2.486
2339,1.233
14146,1.139
20074,0.875
7941,1.88
5166,1.056
1556,4.034
3532,3.205
18587,1.901
16309,1.75
12492,1.141
7709,3.0
2403,0.552
8120,1.28
20232,2.75
11431,3.821
19620,0.735
17887,2.641
4365,3.5
14028,1.987
7379,1.151
17500,2.762
10853,3.166
6946,1.707
5688,3.801
19788,0.888
19873,0.631
9581,0.896
1754,1.651
1380,2.042
9467,1.133
439,1.2
3227,0.431
368,1.429
9523,1.161
1869,0.922
861,2.169
8167,2.23
5183,0.942
4420,1.817
10602,2.425
8243,1.0
16758,3.142
10418,5.00001
12211,4.933
4849,0.984
828,2.065
4127,1.898
4353,5.00001
5158,1.013
15444,1.585
9843,2.603
11107,1.935
18247,3.525
14334,2.25
15583,1.563
13140,1.625
2487,0.853
16496,1.413
3579,2.329
18196,2.526
3438,1.386
3911,1.798
5898,2.05
13597,0.908
13618,0.878
6621,3.154
4629,1.75
17635,3.97
9521,0.844
7890,2.842
1255,0.75
3394,1.765
5619,1.547
6753,4.148
14619,1.786
6282,1.595
14860,1.417
2469,0.694
15887,2.034
9263,0.483
16830,2.621
13028,1.121
9,2.611
14180,1.169
12276,1.49
12283,0.63
16419,1.25
5911,1.542
18168,5.00001
16085,4.333
6754,2.8
19182,2.692
19148,1.355
5413,4.401
5736,3.704
803,3.5
6595,1.421
2274,0.696
3720,2.317
1861,1.036
15942,2.447
11616,1.953
14379,2.477
17045,5.00001
14832,1.089
10329,2.705
12986,1.254
18958,1.059
19996,1.069
7848,3.5
15049,1.932
9772,0.924
2834,0.904
6931,1.764
6395,5.00001
436,1.388
7978,1.623
18324,4.466
2753,0.701
17197,2.909
16838,2.49
6833,2.682
1980,1.707
10101,2.413
1910,0.875
19282,1.523
18922,2.197
8546,2.327
12148,0.833
19984,0.638
19008,1.029
10208,2.356
12542,1.23
16572,1.525
20100,0.682
13732,1.176
3002,0.7
15074,1.503
5613,1.381
4495,1.531
4445,1.583
10528,3.183
16736,3.152
12993,1.345
8345,1.862
12474,1.093
20550,1.031
5502,3.517
17460,0.375
12883,1.207
357,1.969
12120,1.357
3688,1.5
4609,3.167
10409,2.608
14201,1.185
215,1.417
3733,2.246
4979,1.286
1610,2.524
10754,5.00001
6572,1.607
15498,2.374
7932,1.684
4055,3.825
12265,1.4
15508,1.609
6207,2.747
2200,1.603
8862,5.00001
13097,1.577
19395,0.852
15952,2.618
1471,2.062
15720,4.944
2876,0.468
17260,2.601
1859,1.224
11676,1.972
104,3.357
5119,1.163
13792,1.309
17471,3.844
2218,1.23
18577,1.904
2762,0.513
17799,3.209
4890,1.143
2297,0.694
2142,0.813
3283,0.65
12489,0.879
15876,2.539
9218,0.523
1631,4.232
13118,2.193
10178,1.849
10704,0.748
12701,1.042
2642,0.926
6320,2.899
11435,3.44
6599,1.638
18092,3.689
20521,1.185
6110,1.474
8047,2.087
10336,5.00001
13789,1.402
3561,4.199
20602,0.697
10930,1.667
14827,1.143
14537,2.189
11487,1.885
892,2.596
12458,2.75
1641,1.668
9184,2.829
17653,2.403
11856,0.825
13314,1.172
2795,0.806
20312,1.75
19121,1.516
18087,5.00001
18229,1.972
15215,2.611
16025,2.755
8343,1.56
4139,1.734
13101,2.099
1948,1.846
954,3.156
3172,1.263
10309,3.663
18638,2.624
19367,1.125
12375,1.945
20217,3.032
9662,0.691
9103,1.41
17387,1.137
14162,1.477
5371,2.542
3135,0.549
18974,0.875
17319,2.909
9814,2.78
17614,3.467
7331,1.654
102,2.375
1135,1.218
16337,1.482
14015,2.896
8581,5.00001
1917,1.132
9400,5.00001
18402,2.741
16227,0.888
19564,1.293
17732,2.099
20467,2.25
10182,1.914
6467,2.522
19414,1.559
16909,5.00001
10254,1.839
12624,1.528
17335,1.201
19741,0.556
2896,0.425
13637,0.855
16182,1.125
2877,0.5
15423,1.219
352,0.917
17753,1.824
11450,3.329
16571,1.335
3249,1.0
1989,0.475
7804,1.675
9360,2.713
5379,3.194
12905,1.48
8625,4.743
8927,4.25
3757,1.774
4481,1.486
17243,2.368
2879,0.58
16217,0.5
6133,1.458
9789,2.1
6098,1.922
2199,1.225
15961,2.556
608,1.908
16473,1.151
2899,0.475
6134,1.385
15410,1.514
13683,1.075
6744,2.726
1675,1.502
12870,1.07
18998,1.435
10766,4.55
14054,1.5
8050,2.138
6241,1.555
19850,0.535
11114,2.627
4811,1.884
17201,5.00001
10521,2.743
3360,1.057
1730,1.329
12894,1.99
15982,4.065
6452,4.767
7455,1.613
8703,3.097
15534,1.905
8124,1.0
786,2.281
12279,0.819
1998,0.469
8588,4.604
14805,1.875
4383,2.308
17414,1.364
15091,1.3
717,1.703
5468,3.587
2020,0.513
3891,1.97
17166,5.00001
4885,1.177
5008,1.93
6143,1.597
15487,1.636
14027,1.75
19852,0.58
7043,1.714
9622,0.596
3369,0.607
13467,1.405
2845,0.89
7244,1.693
3184,0.666
20201,2.341
3696,1.596
8914,3.25
8689,2.671
4762,1.792
8749,3.878
18846,0.761
5022,1.496
15917,2.586
2543,0.927
1830,2.122
11203,1.681
10608,2.368
16269,0.622
16434,2.3
13754,2.831
19939,0.892
7854,1.909
6350,2.738
16583,1.648
13318,1.112
1410,2.208
12688,1.375
20200,2.146
1535,3.491
2760,0.677
7852,1.46
13003,1.116
5604,1.691
6822,2.183
6650,1.417
1871,1.734
875,2.403
19140,2.581
4752,1.563
6631,1.784
20238,3.846
5253,5.00001
12159,1.612
1407,1.793
17874,2.267
13300,1.117
5247,5.00001
17786,1.963
16586,1.706
20524,1.159
8999,2.476
15303,5.00001
162,2.699
10127,3.067
2505,0.905
4411,2.417
16683,1.568
2585,1.011
20022,0.71
13982,0.533
16101,2.608
17641,2.404
12286,0.55
13446,0.953
366,3.3
4952,1.152
20340,2.508
14491,5.00001
19752,0.889
4180,1.65
13246,2.268
2702,0.635
4818,1.8
20342,2.466
2042,1.216
6908,2.469
6680,2.375
10063,0.795
340,0.871
7927,2.177
18362,5.00001
19193,1.612
2410,0.73
17841,2.458
19399,0.902
5223,0.902
17516,4.21
8577,5.00001
12141,1.613
7582,1.009
3941,2.254
9403,4.131
6382,3.507
16033,2.25
10303,2.526
6075,2.672
14914,1.529
10468,2.448
20053,0.427
19394,1.167
9321,2.875
14,1.592
13487,0.876
1159,0.738
6703,2.109
19576,1.375
3366,0.851
17715,2.233
11453,4.477
19137,2.096
4464,1.395
11113,2.25
5302,5.00001
13911,0.425
16488,1.652
7744,2.329
16526,1.018
15368,3.768
744,1.654
16776,2.561
2422,0.842
3649,1.788
16667,2.08
6221,2.249
19800,0.567
1689,1.848
3291,1.094
3117,1.425
15934,2.713
1145,0.947
7401,0.934
11302,1.865
20082,1.113
8526,2.308
18648,4.224
19223,2.759
13701,0.732
10708,0.723
2009,0.526
11570,2.175
10663,2.784
1919,1.286
6897,2.549
5128,0.975
374,1.22
7264,1.632
958,2.919
1260,1.891
6970,2.792
6359,1.517
17307,4.25
13924,0.669
7018,1.66
8019,2.091
13894,0.623
10348,2.796
6220,2.111
4699,3.75
521,3.353
718,1.909
14408,4.526
4494,1.091
1024,1.406
3556,5.00001
15212,2.688
19904,0.892
7342,1.77
13260,1.74
12711,1.246
10571,2.374
5286,3.875
3748,1.815
10405,4.833
2745,0.736
5102,1.317
11042,4.569
12429,3.667
4803,1.207
18590,3.158
9121,1.069
333,1.016
14518,1.512
11380,2.392
15946,2.52
833,1.543
3711,2.119
1812,1.196
12652,0.759
10499,1.844
440,1.448
15829,3.556
16480,2.442
18547,2.5
18189,3.277
3877,2.361
9171,1.55
4168,2.282
6921,4.037
10651,5.00001
9335,3.091
5193,1.102
8131,2.259
5504,3.029
7604,0.986
7547,1.412
449,2.12
18325,5.00001
7369,1.676
20322,5.00001
11241,1.839
18375,3.627
18220,1.922
9115,1.811
666,1.891
8994,2.871
4680,5.00001
19894,0.456
5076,1.198
743,1.672
1453,1.848
6497,1.642
14208,1.158
13443,1.275
16720,1.464
8949,4.73
11179,1.714
11519,4.017
20325,5.00001
16701,1.782
2534,0.953
7124,1.711
6358,1.36
13977,1.175
5202,1.0
14396,2.083
2938,0.762
6536,1.603
15043,1.591
10302,3.579
3566,2.302
7505,1.1
9885,1.748
14741,1.477
564,2.866
16769,2.813
20609,0.575
16524,1.308
6573,1.779
12875,0.86
17956,3.021
12602,0.525
2593,0.508
17114,3.417
13922,0.5
5895,2.793
14435,2.348
10885,1.617
6438,2.26
2319,0.682
6699,4.348
17441,1.983
20,1.475
7496,0.831
5181,0.996
8524,2.366
1519,2.5
17378,1.398
16841,3.446
18441,2.41
14515,1.891
18844,0.633
17479,3.25
12213,5.00001
4100,3.677
19838,0.503
11019,3.346
10957,1.872
2405,0.515
4926,1.013
5429,3.488
5990,2.26
1074,1.114
8212,1.183
17139,5.00001
16323,0.946
16567,2.151
500,1.536
18683,2.986
872,2.234
16916,5.00001
15743,1.775
6349,2.201
12924,1.657
3523,2.438
8972,3.335
9274,2.153
20262,2.354
5789,1.875
5728,5.00001
18342,5.00001
16747,2.667
17019,4.17
2979,0.828
5605,1.654
1703,2.274
18418,3.115
17372,1.607
14935,1.704
6200,2.156
7853,1.908
14416,2.458
12994,1.128
1371,1.161
5080,0.958
20442,4.047
1043,1.142
3132,0.878
1428,1.399
2152,0.602
4205,2.178
12525,1.347
17763,1.945
11099,2.25
18649,3.773
13133,0.978
4922,0.904
17362,1.936
19666,1.5
11903,1.5
1197,0.735
14354,1.018
16614,3.208
1378,1.597
6818,2.114
6506,2.015
16003,3.134
19609,1.152
20159,2.45
10158,3.815
14204,1.577
1934,1.989
15257,1.476
13775,0.96
8738,3.617
15593,0.837
7514,1.107
197,0.964
7313,1.896
15476,2.143
15845,3.259
13830,1.422
19173,1.919
18163,3.447
1210,1.161
10422,3.092
9113,2.621
10106,1.452
9401,5.00001
9410,3.625
10479,3.32
16223,0.941
18623,1.909
19476,1.632
17395,1.042
17872,1.58
9046,1.875
4950,1.094
13355,1.604
14886,1.463
16186,0.225
14598,1.795
10021,1.518
5606,1.542
19739,0.813
1516,2.26
15831,4.375
10075,1.381
4782,1.14
18820,0.686
13517,1.038
16378,0.99
13244,2.559
2937,0.493
16613,2.712
2535,0.771
13770,1.916
3025,0.883
12463,1.614
14159,1.591
13639,0.769
10324,4.17
14251,1.203
7167,1.319
17490,2.6
18659,2.643
9690,1.575
1694,2.464
14616,1.576
9748,1.357
19583,0.792
928,2.848
17759,1.629
14155,1.84
10632,2.339
20203,2.35
20353,2.75
11442,2.404
5856,2.26
9654,0.495
15393,2.345
13603,0.883
16617,1.883
7999,2.016
11705,1.438
16200,0.546
4423,1.75
18696,0.769
13891,0.81
17552,1.852
19482,1.142
2046,0.659
3134,1.3
60,0.757
7052,1.547
9311,3.375
11414,3.502
10627,3.757
6069,2.715
5795,2.243
2019,0.495
15790,2.25
14482,5.00001
11133,1.969
8732,3.761
6647,1.563
11002,2.866
1767,1.334
15821,2.625
19219,1.903
5431,3.1
19799,0.488
18548,2.813
323,0.835
815,1.87
16941,5.00001
1363,1.339
10005,3.619
1721,2.125
11931,1.091
8657,3.846
10011,1.615
12641,0.87
14032,2.117
1090,0.663
14490,3.885
7295,1.713
9550,1.094
17860,2.268
8312,3.952
19141,1.587
18502,3.409
4280,2.5
5168,0.936
17203,3.404
16715,1.738
20023,0.762
8710,3.482
3195,0.602
17035,3.605
16046,2.195
9568,0.692
12435,0.614
11682,1.857
17209,2.438
2874,0.543
3984,2.456
5891,2.469
18737,0.816
8797,5.00001
18346,3.75
3722,2.697
14170,1.596
3805,2.212
6992,1.689
4125,2.042
6149,1.601
6765,3.511
17198,2.638
5490,5.00001
881,2.312
19435,1.625
7623,2.07
8900,5.00001
6088,1.806
1241,0.658
6365,2.95
1254,0.758
18075,5.00001
8091,1.468
16501,1.694
14917,1.519
226,2.297
4259,5.00001
18744,0.938
11224,2.143
420,3.709
1702,1.647
14071,1.236
1798,0.87
14786,1.741
18650,2.944
12913,1.483
6054,2.279
10117,1.844
13614,0.721
3219,0.817
2112,0.528
454,3.389
12270,0.944
2933,0.471
15819,2.125
13363,1.813
10804,5.00001
6030,1.462
7832,1.567
13398,1.03
17279,5.00001
16777,3.045
4285,1.375
4323,3.158
5439,4.2
12558,0.56
1615,3.142
19289,1.693
17739,2.419
15800,3.616
3230,0.463
9158,3.59
4114,4.976
14563,1.839
17370,1.286
16032,2.212
13749,1.274
9258,0.614
18780,0.59
8858,5.00001
18559,2.583
896,2.188
8371,1.366
20419,3.494
10835,2.456
18412,1.844
12980,0.825
6994,1.714
15855,3.108
20444,2.086
14152,2.915
13550,0.67
178,1.469
7788,2.205
6247,1.614
12690,3.87
4574,1.833
7994,2.126
6256,1.457
19326,1.17
855,1.781
747,1.354
17514,3.011
138,3.667
4509,1.218
14383,2.986
1931,2.175
6293,1.541
17099,3.435
20603,0.596
2119,0.647
16795,2.762
14414,2.417
4339,2.1
13411,1.134
351,0.955
1137,1.012
11920,0.981
5647,1.953
4428,1.5
2446,0.53
7330,1.56
15993,4.203
8480,1.528
7982,1.729
7352,1.554
12936,1.696
14317,0.865
14344,1.125
19445,1.45
8350,1.91
19881,0.586
15383,2.915
14720,1.772
16192,1.104
3196,0.62
15329,0.985
3879,2.092
